machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_sales_4w,avg_gross_profit_4w,recent_week_count,avg_operation_12w,avg_gross_profit_12w,recent12_week_count,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,is_active,latest_operation_score,recent4_operation_score,recent12_operation_score,recent_profit_score,long_lifecycle_score,latest_rank_in_category,recent_rank_penalty,active_popularity_score,legend_score,asset_score,active_grade,legend_grade,asset_grade,ai_comment
Pフィーバー革命機ヴァルヴレイヴ2 Light ver.,P,2022-03-09,9,16494.444444444445,24670,11590,23373.88888888889,34363,4099.222222222223,5690,2022-05-11,13330,18968,4025,9,,,,,,,,S_6a4f4abff1,Pフィーバー革命機ヴァルヴレイヴ2 Light ver.,SANKYO,,,スロット,False,False,False,29.47,,,,3.98,116.0,20,,28.0,,D,D,D,Pフィーバー革命機ヴァルヴレイヴ2 Light ver.は最新稼働13330、直近4週平均稼働0、稼働貢献週9週。現役人気指数nan、長期名機指数28.0、ホール資産指数nan。
PAぶいぶい!ゴジラ かいじゅう大集合!! N-K1,P,2019-12-25,8,15771.25,24030,11920,18312.75,27273,5149.125,7186,2020-02-19,12390,14833,4471,8,,,,,,,,P_e9896e76fd,PAぶいぶい!ゴジラ かいじゅう大集合!! N-K1,ニューギン,,,甘デジ/ライト,False,False,False,27.2,,,,3.54,171.0,20,,27.98,,D,D,D,PAぶいぶい!ゴジラ かいじゅう大集合!! N-K1は最新稼働12390、直近4週平均稼働0、稼働貢献週8週。現役人気指数nan、長期名機指数28.0、ホール資産指数nan。
PLTジューシーハニー極嬢 MA,P,2025-01-15,9,13832.222222222223,26080,8380,29738.0,55010,6093.0,11870,2025-03-12,8380,18328,3904,6,,,,,,,,P_c9dfa17b5d,PLTジューシーハニー極嬢 MA,サンセイR&D,,,LT,False,True,False,17.51,,,,2.65,728.0,20,,27.98,,D,D,D,PLTジューシーハニー極嬢 MAは最新稼働8380、直近4週平均稼働0、稼働貢献週6週。現役人気指数nan、長期名機指数28.0、ホール資産指数nan。
Pスーパー海物語 IN JAPAN2 金富士 はんなり199バージョン,P,2020-09-16,7,16224.285714285714,26690,11330,22230.285714285714,35926,3629.285714285714,5668,2020-10-28,11330,15718,2672,7,,,,,,,,P_d3ef25738f,Pスーパー海物語 IN JAPAN2 金富士 はんなり199バージョン,三洋,海物語,,甘デジ/ライト,False,False,False,24.64,,,,3.1,257.0,20,,27.98,,D,D,D,Pスーパー海物語 IN JAPAN2 金富士 はんなり199バージョンは最新稼働11330、直近4週平均稼働0、稼働貢献週7週。現役人気指数nan、長期名機指数28.0、ホール資産指数nan。
P 織田信奈の野望 下剋上 V1D,P,2025-05-14,7,14250.0,26140,8140,30451.428571428572,53885,5967.571428571428,10602,2025-07-09,8140,17833,3569,4,,,,,,,,P_2cb2eceb41,P 織田信奈の野望 下剋上 V1D,高尾(オーイズミ),,,パチンコ,False,False,False,16.93,,,,1.77,771.0,20,,27.93,,D,D,D,P 織田信奈の野望 下剋上 V1Dは最新稼働8140、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数27.9、ホール資産指数nan。
P牙狼MUSEUM MA,P,2022-09-14,7,14697.142857142857,26140,8380,18819.571428571428,32308,5442.428571428572,9713,2022-10-26,8380,11253,2960,5,,,,,,,,P_63a7a9258a,P牙狼MUSEUM MA,サンセイR&D,牙狼,,パチンコ,False,False,False,17.51,,,,2.21,728.0,20,,27.93,,D,D,D,P牙狼MUSEUM MAは最新稼働8380、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数27.9、ホール資産指数nan。
P清流物語4 ヌシを求めて4000匹 HLC,P,2025-01-15,12,14712.5,27530,8640,25594.916666666668,46357,4076.6666666666665,6200,2025-04-09,8640,15500,2810,9,,,,,,,,P_dbb60b1bfa,P清流物語4 ヌシを求めて4000匹 HLC,サンスリー,,,パチンコ,False,False,False,18.14,,,,3.98,671.0,20,,27.9,,D,D,D,P清流物語4 ヌシを求めて4000匹 HLCは最新稼働8640、直近4週平均稼働0、稼働貢献週9週。現役人気指数nan、長期名機指数27.9、ホール資産指数nan。
Pホームランキング 9AV2S,P,2020-03-11,3,17773.333333333332,21770,14730,23206.333333333332,27916,5186.0,5800,2020-03-25,14730,19263,4152,3,,,,,,,,P_2fb22b15ff,Pホームランキング 9AV2S,アムテックス,,,パチンコ,False,False,False,32.85,,,,1.33,74.0,20,,27.84,,D,D,D,Pホームランキング 9AV2Sは最新稼働14730、直近4週平均稼働0、稼働貢献週3週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
Pキャッツ・アイ～最高のお宝、頂きに上がります～ Sweet Treasures ver.,P,2019-09-04,3,16923.333333333332,22120,12790,21845.0,28300,5734.0,7122,2019-09-18,12790,16518,4346,3,,,,,,,,P_96c70cc791,Pキャッツ・アイ～最高のお宝、頂きに上がります～ Sweet Treasures ver.,アムテックス,,,パチンコ,False,False,False,28.17,,,,1.33,151.0,20,,27.84,,D,D,D,Pキャッツ・アイ～最高のお宝、頂きに上がります～ Sweet Treasures ver.は最新稼働12790、直近4週平均稼働0、稼働貢献週3週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
Pデビルマン THE FINAL N4-S,P,2025-02-26,6,15340.0,25050,9500,31076.5,48674,5324.333333333333,8233,2025-04-09,9500,19892,3463,5,,,,,,,,S_995e58500b,Pデビルマン THE FINAL N4-S,ニューギン,,,スロット,False,False,False,20.22,,,,2.21,516.0,20,,27.84,,D,D,D,Pデビルマン THE FINAL N4-Sは最新稼働9500、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
P真・花の慶次3 99ver.,P,2024-01-31,21,12921.904761904761,30040,8340,20546.95238095238,45822,3812.1428571428573,7144,2024-07-31,8510,13971,2886,12,,,,,,,,P_dec91af44e,P真・花の慶次3 99ver.,ニューギン,花の慶次,,甘デジ/ライト,False,False,False,17.82,,,,5.31,705.0,20,,27.83,,D,D,D,P真・花の慶次3 99ver.は最新稼働8510、直近4週平均稼働0、稼働貢献週12週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
P少女☆歌劇 レヴュースタァライト ラッキートリガー4500,P,2025-04-16,16,12905.625,28860,8590,28357.0625,61468,4861.5,9625,2025-08-06,8680,19691,4415,9,,,,,,,,P_6a3c77949d,P少女☆歌劇 レヴュースタァライト ラッキートリガー4500,豊丸,,,LT,False,True,False,18.24,,,,3.98,665.0,20,,27.82,,D,D,D,P少女☆歌劇 レヴュースタァライト ラッキートリガー4500は最新稼働8680、直近4週平均稼働0、稼働貢献週9週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
PA遠山の金さん2 遠山桜と華の密偵 JWD,P,2021-09-29,2,19985.0,23360,16610,24982.0,28574,2658.0,2871,2021-10-06,16610,21390,2445,2,,,,,,,,P_3e769b9ae5,PA遠山の金さん2 遠山桜と華の密偵 JWD,藤商事,,,甘デジ/ライト,False,False,False,37.4,,,,0.88,41.0,0,,27.8,,D,D,D,PA遠山の金さん2 遠山桜と華の密偵 JWDは最新稼働16610、直近4週平均稼働0、稼働貢献週2週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
P新世紀エヴァンゲリオン～シト、新生～ プレミアムモデル,P,2020-04-01,12,13957.5,29800,9050,17503.75,34974,3176.6666666666665,6671,2020-07-15,12020,15133,2423,11,,,,,,,,P_3ce20338e3,P新世紀エヴァンゲリオン～シト、新生～ プレミアムモデル,ビスティ,エヴァンゲリオン,,パチンコ,False,False,False,26.31,,,,4.87,194.0,20,,27.8,,D,D,D,P新世紀エヴァンゲリオン～シト、新生～ プレミアムモデルは最新稼働12020、直近4週平均稼働0、稼働貢献週11週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
eルパン三世VSキャッツ・アイ 157ver. 極限突破ブッた斬り7500,P,2026-05-20,5,15088.0,22490,8710,35285.2,50722,6889.4,8341,2026-06-17,8710,20565,3989,4,15088.0,35285.2,6889.4,5.0,15088.0,6889.4,5.0,P_e08f312a38,eルパン三世VSキャッツ・アイ 157ver. 極限突破ブッた斬り7500,アムテックス,ルパン三世,,スマパチ,True,False,True,18.31,26.31,26.6,42.41,1.77,656.0,20,4.34,27.79,34.99,D,D,D,eルパン三世VSキャッツ・アイ 157ver. 極限突破ブッた斬り7500は最新稼働8710、直近4週平均稼働15088、稼働貢献週4週。現役人気指数4.3、長期名機指数27.8、ホール資産指数35.0。
PヤッターマンVVV-YCE,P,2020-03-18,8,14340.0,25290,6190,27960.375,48234,6142.125,10790,2020-06-10,6550,12715,2725,4,,,,,,,,P_6cae47fc04,PヤッターマンVVV-YCE,サンスリー,,,パチンコ,False,False,False,13.09,,,,1.77,898.0,20,,27.78,,D,D,D,PヤッターマンVVV-YCEは最新稼働6550、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
P にゃんこ大戦争 多様性のネコ 神さまにおまかせ88ver.,P,2026-04-15,10,15173.0,25870,9440,28979.9,48295,4349.4,7105,2026-06-17,9440,17916,2279,9,10928.0,20984.4,2850.4,5.0,15173.0,4349.4,10.0,P_e35137cf14,P にゃんこ大戦争 多様性のネコ 神さまにおまかせ88ver.,京楽産業．,,,パチンコ,False,False,True,20.07,15.17,26.83,20.2,3.98,524.0,20,0.0,27.77,23.21,D,D,D,P にゃんこ大戦争 多様性のネコ 神さまにおまかせ88ver.は最新稼働9440、直近4週平均稼働10928、稼働貢献週9週。現役人気指数0.0、長期名機指数27.8、ホール資産指数23.2。
eフィーバーBASTARD!! -暗黒の破壊神- G,P,2026-02-11,8,14165.0,25520,7620,34649.0,61347,6152.875,10202,2026-04-08,8180,20063,4060,4,,,,,7900.0,3711.0,2.0,P_90507120c0,eフィーバーBASTARD!! -暗黒の破壊神- G,SANKYO,,,スマパチ,True,False,False,17.03,,7.42,,1.77,766.0,20,,27.76,,D,D,D,eフィーバーBASTARD!! -暗黒の破壊神- Gは最新稼働8180、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
e 乃木坂46 Ⅱ SWEET Version,P,2026-03-25,7,13770.0,25240,8710,25229.85714285714,43552,6600.0,10361,2026-05-06,9060,17017,4103,4,,,,,11858.333333333334,5973.166666666667,6.0,P_977892bb56,e 乃木坂46 Ⅱ SWEET Version,京楽産業．,,,スマパチ,True,False,False,19.15,,17.98,,1.77,587.0,20,,27.75,,D,D,D,e 乃木坂46 Ⅱ SWEET Versionは最新稼働9060、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数27.8、ホール資産指数nan。
Pフィーバー戦姫絶唱シンフォギア4 199ver.,P,2025-02-12,9,13781.111111111111,26280,7920,30250.333333333332,57352,5749.111111111111,11395,2025-04-09,7920,17579,3432,6,,,,,,,,P_3f9b00a6fb,Pフィーバー戦姫絶唱シンフォギア4 199ver.,SANKYO,,,甘デジ/ライト,False,False,False,16.4,,,,2.65,816.0,20,,27.73,,D,D,D,Pフィーバー戦姫絶唱シンフォギア4 199ver.は最新稼働7920、直近4週平均稼働0、稼働貢献週6週。現役人気指数nan、長期名機指数27.7、ホール資産指数nan。
Pはねものファインプレー H3,P,2025-11-12,20,15102.5,26810,11050,11150.5,19066,2167.5,3848,2026-04-15,11500,8620,1690,20,,,,,11316.666666666666,1562.3333333333333,3.0,P_4d5cf234ce,Pはねものファインプレー H3,マルホン,,,パチンコ,False,False,False,25.05,,16.54,,8.85,234.0,20,,27.72,,D,D,D,Pはねものファインプレー H3は最新稼働11500、直近4週平均稼働0、稼働貢献週20週。現役人気指数nan、長期名機指数27.7、ホール資産指数nan。
Pターミネーター2 TYPE 7500,P,2022-11-16,6,15215.0,25460,8010,31660.333333333332,51380,5223.833333333333,6552,2022-12-21,8010,17173,3213,4,,,,,,,,P_60979f3ee6,Pターミネーター2 TYPE 7500,アムテックス,,,パチンコ,False,False,False,16.62,,,,1.77,793.0,20,,27.7,,D,D,D,Pターミネーター2 TYPE 7500は最新稼働8010、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数27.7、ホール資産指数nan。
Pゲゲゲの鬼太郎 獅子奮迅 99ver.,P,2025-01-29,15,13350.0,28340,9110,22549.933333333334,45967,4416.266666666666,7870,2025-05-07,10620,17841,3394,10,,,,,,,,P_90983fc84b,Pゲゲゲの鬼太郎 獅子奮迅 99ver.,オレンジ,,,甘デジ/ライト,False,False,False,22.92,,,,4.42,342.0,20,,27.68,,D,D,D,Pゲゲゲの鬼太郎 獅子奮迅 99ver.は最新稼働10620、直近4週平均稼働0、稼働貢献週10週。現役人気指数nan、長期名機指数27.7、ホール資産指数nan。
PA真・花の慶次2 漆黒の衝撃 99ver.,P,2022-04-13,5,16634.0,24490,10800,22372.0,32398,4303.2,5485,2022-05-18,10800,14693,3062,5,,,,,,,,P_810ff172e6,PA真・花の慶次2 漆黒の衝撃 99ver.,ニューギン,花の慶次,,甘デジ/ライト,False,False,False,23.36,,,,2.21,320.0,20,,27.67,,D,D,D,PA真・花の慶次2 漆黒の衝撃 99ver.は最新稼働10800、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数27.7、ホール資産指数nan。
e スマパチ SSSS.GRIDMAN メガSTART 159ver.,P,2026-03-25,8,12920.0,25200,6540,26628.125,50688,7197.125,14592,2026-05-20,6540,13835,3801,4,6540.0,13835.0,3801.0,1.0,11165.714285714286,6140.714285714285,7.0,P_cc64d61739,e スマパチ SSSS.GRIDMAN メガSTART 159ver.,七匠,,,スマパチ,True,False,True,13.06,3.42,16.13,25.43,1.77,899.0,20,0.0,27.63,25.48,D,D,D,e スマパチ SSSS.GRIDMAN メガSTART 159ver.は最新稼働6540、直近4週平均稼働6540、稼働貢献週4週。現役人気指数0.0、長期名機指数27.6、ホール資産指数25.5。
P春一番～恋絵巻～ 199ver.,P,2021-01-20,8,14942.5,24970,10220,20680.375,33941,4958.75,7940,2021-03-10,10220,14561,3860,8,,,,,,,,P_910acbd100,P春一番～恋絵巻～ 199ver.,西陣,,,甘デジ/ライト,False,False,False,21.96,,,,3.54,402.0,20,,27.61,,D,D,D,P春一番～恋絵巻～ 199ver.は最新稼働10220、直近4週平均稼働0、稼働貢献週8週。現役人気指数nan、長期名機指数27.6、ホール資産指数nan。
e冴えない彼女の育てかた LX04,P,2025-06-11,7,14281.42857142857,25550,9360,33167.42857142857,58650,5681.0,10229,2025-07-30,9360,21572,3773,5,,,,,,,,P_f71a43c7a5,e冴えない彼女の育てかた LX04,大都技研,,,スマパチ,True,False,False,19.88,,,,2.21,540.0,20,,27.59,,D,D,D,e冴えない彼女の育てかた LX04は最新稼働9360、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数27.6、ホール資産指数nan。
Pフィーバーゴルゴ13 Light ver.(2022年),P,2022-01-19,7,14714.285714285714,25810,9860,25796.0,43945,5003.142857142857,9319,2022-03-02,9860,17562,3458,6,,,,,,,,P_313d6fa831,Pフィーバーゴルゴ13 Light ver.(2022年),SANKYO,,,パチンコ,False,False,False,21.09,,,,2.65,457.0,20,,27.57,,D,D,D,Pフィーバーゴルゴ13 Light ver.(2022年)は最新稼働9860、直近4週平均稼働0、稼働貢献週6週。現役人気指数nan、長期名機指数27.6、ホール資産指数nan。
CRスーパー海物語IN沖縄4 MTC,P,2019-09-04,29,16501.724137931036,21370,11460,23257.068965517243,29956,1999.0689655172414,4244,2020-11-25,11460,16818,1738,29,,,,,,,,P_19419e460e,CRスーパー海物語IN沖縄4 MTC,三洋,海物語,,パチンコ,False,False,False,24.95,,,,12.83,236.0,20,,27.51,,D,D,D,CRスーパー海物語IN沖縄4 MTCは最新稼働11460、直近4週平均稼働0、稼働貢献週29週。現役人気指数nan、長期名機指数27.5、ホール資産指数nan。
Pビッグドリーム3 77ver.,P,2023-08-16,9,14995.555555555555,25070,8910,26913.0,43472,4745.555555555556,7865,2023-10-11,8910,16315,2816,8,,,,,,,,P_5ee67f9752,Pビッグドリーム3 77ver.,サミー,,,パチンコ,False,False,False,18.79,,,,3.54,614.0,20,,27.51,,D,D,D,Pビッグドリーム3 77ver.は最新稼働8910、直近4週平均稼働0、稼働貢献週8週。現役人気指数nan、長期名機指数27.5、ホール資産指数nan。
PA激デジ牙狼月虹ノ旅人 RL,P,2024-01-17,7,15642.857142857143,25950,10810,23399.571428571428,37708,3851.8571428571427,5483,2024-02-28,10810,16235,2908,7,,,,,,,,P_31563a4214,PA激デジ牙狼月虹ノ旅人 RL,サンセイR&D,牙狼,,甘デジ/ライト,False,False,False,23.38,,,,3.1,317.0,20,,27.45,,D,D,D,PA激デジ牙狼月虹ノ旅人 RLは最新稼働10810、直近4週平均稼働0、稼働貢献週7週。現役人気指数nan、長期名機指数27.4、ホール資産指数nan。
PAナムココレクション 89ver.,P,2021-09-15,2,15405.0,19420,11390,18446.5,23204,8038.0,10311,2021-09-22,11390,13689,5765,2,,,,,,,,P_f9cbf95d1a,PAナムココレクション 89ver.,メーシー,,,甘デジ/ライト,False,False,False,24.78,,,,0.88,248.0,20,,27.45,,D,D,D,PAナムココレクション 89ver.は最新稼働11390、直近4週平均稼働0、稼働貢献週2週。現役人気指数nan、長期名機指数27.4、ホール資産指数nan。
Pひぐらしのなく頃に～蕾～ FH-T,P,2022-08-31,9,14513.333333333334,28100,8690,25112.222222222223,47152,3902.4444444444443,6756,2022-11-02,8690,15469,2528,6,,,,,,,,P_030c4fa81a,Pひぐらしのなく頃に～蕾～ FH-T,大一商会,,,パチンコ,False,False,False,18.26,,,,2.65,663.0,20,,27.44,,D,D,D,Pひぐらしのなく頃に～蕾～ FH-Tは最新稼働8690、直近4週平均稼働0、稼働貢献週6週。現役人気指数nan、長期名機指数27.4、ホール資産指数nan。
P聖闘士星矢 超流星 LIGHT,P,2023-08-30,6,15653.333333333334,25750,9450,28001.833333333332,44773,4253.166666666667,6566,2023-10-04,9450,17270,2761,5,,,,,,,,P_4d6f33b053,P聖闘士星矢 超流星 LIGHT,三洋,,,パチンコ,False,False,False,20.1,,,,2.21,522.0,20,,27.44,,D,D,D,P聖闘士星矢 超流星 LIGHTは最新稼働9450、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数27.4、ホール資産指数nan。
Pフィーバーうたわれるもの 199ver.,P,2025-04-16,8,13717.5,25360,8120,31478.375,57669,6056.125,10274,2025-06-04,8120,18783,3339,5,,,,,,,,P_0751ce8fff,Pフィーバーうたわれるもの 199ver.,SANKYO,,,甘デジ/ライト,False,False,False,16.88,,,,2.21,777.0,20,,27.43,,D,D,D,Pフィーバーうたわれるもの 199ver.は最新稼働8120、直近4週平均稼働0、稼働貢献週5週。現役人気指数nan、長期名機指数27.4、ホール資産指数nan。
eスマパチ フィーバーマクロスフロンティア5 V,P,2024-05-01,2,18005.0,20780,15230,39487.0,45748,5135.0,5647,2024-05-08,15230,33226,4623,2,,,,,,,,P_175c2f55d7,eスマパチ フィーバーマクロスフロンティア5 V,SANKYO,,,スマパチ,True,False,False,34.06,,,,0.88,67.0,20,,27.41,,D,D,D,eスマパチ フィーバーマクロスフロンティア5 Vは最新稼働15230、直近4週平均稼働0、稼働貢献週2週。現役人気指数nan、長期名機指数27.4、ホール資産指数nan。
Pキャプテン翼 若林甘えんなよ! Ver.,P,2022-05-18,4,17920.0,24020,15120,28732.0,37283,3259.0,4003,2022-06-08,15120,24664,2913,4,,,,,,,,P_f11bdc3a43,Pキャプテン翼 若林甘えんなよ! Ver.,サンセイR&D,,,甘デジ/ライト,False,False,False,33.8,,,,1.77,72.0,20,,27.38,,D,D,D,Pキャプテン翼 若林甘えんなよ! Ver.は最新稼働15120、直近4週平均稼働0、稼働貢献週4週。現役人気指数nan、長期名機指数27.4、ホール資産指数nan。
P真・北斗無双 第3章 覚醒闘舞 GCD,P,2023-03-15,6,15666.666666666666,24930,10420,28172.333333333332,43764,4407.333333333333,6156,2023-04-19,10420,19033,2943,6,,,,,,,,P_999d55148e,P真・北斗無双 第3章 覚醒闘舞 GCD,サミー,北斗の拳,無双,パチンコ,False,False,False,22.44,,,,2.65,374.0,20,,27.38,,D,D,D,P真・北斗無双 第3章 覚醒闘舞 GCDは最新稼働10420、直近4週平均稼働0、稼働貢献週6週。現役人気指数nan、長期名機指数27.4、ホール資産指数nan。
