machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_operation_12w,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,operation_score,latest_operation_score,profit_score_base,lifecycle_score_base,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,overall_score,overall_grade,ai_comment
パチスロ 犬夜叉(2022年),S,2022-07-13,41,10321.560975609756,18567,3763,39907.0,68043,5927.195121951219,10661,2023-04-19,3775,15445,2662,19,4196.25,4671.5,S_82f91aa0d9,パチスロ 犬夜叉(2022年),スパイキー,,,パチスロ,False,False,18.48,6.38,46.04,8.41,33.64,14.96,38.81,6.87,20.09,D,パチスロ 犬夜叉(2022年)は平均稼働10322、平均粗利5927、稼働貢献週19週。人気指数15.0、粗利指数38.8、寿命指数6.9。
緑ドンVIVA2,S,2019-09-04,25,9314.48,13034,8038,29967.08,39632,5458.44,7788,2020-02-26,8719,27900,4517,6,9347.5,9896.833333333334,S_2604fd7c45,緑ドンVIVA2,エレコ,,,スロット,False,False,16.07,18.33,44.05,2.65,31.46,15.49,36.71,8.38,20.08,D,緑ドンVIVA2は平均稼働9314、平均粗利5458、稼働貢献週6週。人気指数15.5、粗利指数36.7、寿命指数8.4。
パチスロ武装神姫,S,2024-01-17,18,9335.5,19279,6165,27576.722222222223,52351,6769.777777777777,10781,2024-05-15,6165,18611,5364,4,7213.25,7431.666666666667,S_313526c20c,パチスロ武装神姫,コナミ,,,パチスロ,False,False,16.12,12.16,49.62,1.77,34.54,14.1,40.82,5.62,20.0,D,パチスロ武装神姫は平均稼働9336、平均粗利6770、稼働貢献週4週。人気指数14.1、粗利指数40.8、寿命指数5.6。
Lスマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,S,2024-05-15,5,11320.4,19142,5995,34519.2,55690,4802.6,7841,2024-06-12,5995,18567,2242,3,9365.0,11320.4,S_6b65c31977,Lスマスロ交響詩篇エウレカセブン4 HI-EVOLUTION,サミー,,,スマスロ,True,False,20.86,11.75,41.27,1.33,32.09,15.8,35.91,8.44,19.99,D,Lスマスロ交響詩篇エウレカセブン4 HI-EVOLUTIONは平均稼働11320、平均粗利4803、稼働貢献週3週。人気指数15.8、粗利指数35.9、寿命指数8.4。
L主役は銭形5,S,2025-10-16,18,10412.777777777777,19711,6579,45755.22222222222,84005,5614.444444444444,11340,2026-02-25,6588,29262,3092,6,6891.0,8246.333333333334,S_1d200dffe6,L主役は銭形5,オリンピア,,,スマスロ,True,False,18.7,13.18,44.72,2.65,33.01,15.54,37.89,6.52,19.99,D,L主役は銭形5は平均稼働10413、平均粗利5614、稼働貢献週6週。人気指数15.5、粗利指数37.9、寿命指数6.5。
Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,S,2025-04-16,58,10899.310344827587,24210,7035,32160.896551724138,67387,3343.7413793103447,9730,2026-06-17,7172,21977,2099,23,7520.5,8185.583333333333,S_f333047b40,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,ミズホ,まどか☆マギカ,,スマスロ,True,False,19.86,14.59,35.09,10.18,28.24,17.44,31.09,11.22,19.98,D,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝は平均稼働10899、平均粗利3344、稼働貢献週23週。人気指数17.4、粗利指数31.1、寿命指数11.2。
L 新・必殺仕置人 回胴 CRASH SPEC,S,2024-11-13,6,9984.0,16267,6239,34591.333333333336,54723,6073.666666666667,9290,2024-12-18,6239,21852,3267,2,7701.75,9984.0,P_79c10ad3aa,L 新・必殺仕置人 回胴 CRASH SPEC,京楽産業．,,,パチンコ,False,False,17.67,12.34,46.66,0.88,33.61,14.57,39.05,6.78,19.97,D,L 新・必殺仕置人 回胴 CRASH SPECは平均稼働9984、平均粗利6074、稼働貢献週2週。人気指数14.6、粗利指数39.0、寿命指数6.8。
パチスロ 蒼穹のファフナー,S,2019-09-04,66,8892.10606060606,12070,5384,26992.31818181818,34232,4959.636363636364,7400,2021-01-20,10303,29484,6239,8,10842.5,9462.166666666666,S_d5d21862fc,パチスロ 蒼穹のファフナー,SANKYO,,,パチスロ,False,False,15.07,22.16,41.94,3.54,29.85,16.01,34.89,9.19,19.97,D,パチスロ 蒼穹のファフナーは平均稼働8892、平均粗利4960、稼働貢献週8週。人気指数16.0、粗利指数34.9、寿命指数9.2。
L咲-Saki- 頂上決戦,S,2025-08-13,7,10193.714285714286,16837,6193,34328.57142857143,54359,5794.714285714285,9831,2025-10-01,6193,21472,3354,3,7802.5,10193.714285714286,S_c482ff1791,L咲-Saki- 頂上決戦,三洋,,,スマスロ,True,False,18.17,12.23,45.48,1.33,33.19,14.82,38.31,7.21,19.96,D,L咲-Saki- 頂上決戦は平均稼働10194、平均粗利5795、稼働貢献週3週。人気指数14.8、粗利指数38.3、寿命指数7.2。
Lゴジラ(2025年),S,2025-04-16,7,11532.714285714286,18087,5426,57175.57142857143,87632,4588.285714285715,9503,2025-09-10,5426,28052,-51,5,8685.0,11532.714285714286,S_332f5b5468,Lゴジラ(2025年),ニューギン,,,スマスロ,True,False,21.37,10.37,40.37,2.21,31.82,15.83,35.38,8.85,19.95,D,Lゴジラ(2025年)は平均稼働11533、平均粗利4588、稼働貢献週5週。人気指数15.8、粗利指数35.4、寿命指数8.8。
Lスマスロ バベル(2025年),S,2025-10-16,2,8898.0,10753,7043,34167.5,41004,6743.5,8119,2025-10-22,7043,27331,5368,1,8898.0,8898.0,S_9fecd05f93,Lスマスロ バベル(2025年),ユニバーサルブロス,,,スマスロ,True,False,15.08,14.28,49.5,0.44,34.01,13.84,40.46,6.3,19.94,D,Lスマスロ バベル(2025年)は平均稼働8898、平均粗利6744、稼働貢献週1週。人気指数13.8、粗利指数40.5、寿命指数6.3。
南国娘2,S,2019-10-16,2,11114.0,13263,8965,24750.5,28307,4156.0,4494,2019-10-23,8965,21194,4494,1,11114.0,11114.0,S_d09d05d9b9,南国娘2,平和,,,スロット,False,False,20.37,18.92,38.53,0.44,30.36,17.02,33.76,8.41,19.89,D,南国娘2は平均稼働11114、平均粗利4156、稼働貢献週1週。人気指数17.0、粗利指数33.8、寿命指数8.4。
Lゴジラ対エヴァンゲリオン,S,2024-02-14,50,9948.24,20163,4037,36422.82,69098,5260.74,11257,2025-09-10,4037,16090,3002,22,5729.75,6142.666666666667,P_427041a260,Lゴジラ対エヴァンゲリオン,ビスティ,エヴァンゲリオン,,パチンコ,False,False,17.59,7.02,43.22,9.73,31.69,14.79,36.49,9.09,19.88,D,Lゴジラ対エヴァンゲリオンは平均稼働9948、平均粗利5261、稼働貢献週22週。人気指数14.8、粗利指数36.5、寿命指数9.1。
パチスロ 哲也 -天運地力-,S,2021-01-04,5,11106.2,16576,6530,30700.8,43572,4681.2,6880,2021-01-27,6530,18681,2627,3,9738.75,11106.2,S_46c9662dc9,パチスロ 哲也 -天運地力-,大一商会,,,パチスロ,False,False,20.35,13.04,40.76,1.33,31.58,15.84,35.4,8.45,19.86,D,パチスロ 哲也 -天運地力-は平均稼働11106、平均粗利4681、稼働貢献週3週。人気指数15.8、粗利指数35.4、寿命指数8.4。
L Sister Quest(2025年),S,2025-03-12,11,10079.727272727272,19735,4258,38560.0,74677,6264.0,13170,2025-09-10,4258,16312,1503,4,6556.5,10079.727272727272,S_5d887d8936,L Sister Quest(2025年),カルミナ,,,スマスロ,True,False,17.9,7.55,47.47,1.77,34.16,13.71,39.71,6.96,19.82,D,L Sister Quest(2025年)は平均稼働10080、平均粗利6264、稼働貢献週4週。人気指数13.7、粗利指数39.7、寿命指数7.0。
パチスロ 青鬼,S,2020-02-12,11,9914.272727272728,17621,4980,40049.36363636364,69335,6152.545454545455,10745,2020-04-30,4980,20934,3172,5,5826.75,9914.272727272728,S_a556f85e33,パチスロ 青鬼,オリンピア,,,パチスロ,False,False,17.51,9.3,47.0,2.21,33.73,14.02,39.26,6.87,19.8,D,パチスロ 青鬼は平均稼働9914、平均粗利6153、稼働貢献週5週。人気指数14.0、粗利指数39.3、寿命指数6.9。
Lスマート沖スロ 超華祭,S,2024-11-27,3,11357.0,14970,7689,25541.666666666668,32515,4065.3333333333335,4875,2024-12-11,7689,18087,2488,2,11357.0,11357.0,S_8189eed808,Lスマート沖スロ 超華祭,パイオニア,,,スマスロ,True,False,20.95,15.84,38.15,0.88,30.41,16.6,33.64,8.91,19.79,D,Lスマート沖スロ 超華祭は平均稼働11357、平均粗利4065、稼働貢献週2週。人気指数16.6、粗利指数33.6、寿命指数8.9。
パチスロ 七つの大罪,S,2020-11-11,7,10708.714285714286,16340,6479,35507.42857142857,50751,5104.571428571428,6623,2020-12-23,6479,22425,3384,3,7879.75,10708.714285714286,S_5c20e1eaae,パチスロ 七つの大罪,サミー,,,パチスロ,False,False,19.4,12.92,42.55,1.33,32.13,15.44,36.47,7.55,19.78,D,パチスロ 七つの大罪は平均稼働10709、平均粗利5105、稼働貢献週3週。人気指数15.4、粗利指数36.5、寿命指数7.5。
スロット 吉宗3,S,2020-10-14,11,11440.272727272728,21642,6694,33244.90909090909,56303,4220.090909090909,7411,2021-01-04,7224,21217,2368,4,7091.0,11440.272727272728,S_c60d4ad55f,スロット 吉宗3,サボハニ,吉宗,,スロット,False,False,21.15,14.72,38.8,1.77,30.86,16.64,34.17,7.96,19.73,D,スロット 吉宗3は平均稼働11440、平均粗利4220、稼働貢献週4週。人気指数16.6、粗利指数34.2、寿命指数8.0。
L七つの魔剣が支配する,S,2025-01-29,41,10451.414634146342,23517,5715,31273.463414634145,64878,4539.5609756097565,12133,2026-04-01,6089,19437,3362,18,6074.25,6644.0,S_579c67f180,L七つの魔剣が支配する,コナミ,,,スマスロ,True,False,18.79,11.97,40.16,7.96,30.54,16.09,34.55,8.45,19.72,D,L七つの魔剣が支配するは平均稼働10451、平均粗利4540、稼働貢献週18週。人気指数16.1、粗利指数34.5、寿命指数8.4。
パチスロL黄門ちゃま天,S,2024-09-11,5,10554.4,16245,6401,41431.2,62164,5106.2,7289,2024-10-09,6401,25913,3305,2,9131.75,10554.4,S_b05eaf1e86,パチスロL黄門ちゃま天,オリンピア,,,パチスロ,False,False,19.03,12.73,42.56,0.88,31.97,15.12,36.38,7.63,19.63,D,パチスロL黄門ちゃま天は平均稼働10554、平均粗利5106、稼働貢献週2週。人気指数15.1、粗利指数36.4、寿命指数7.6。
L スマスロ バイオハザード5(2025年),S,2025-03-12,26,10736.76923076923,23589,5841,33675.61538461538,69512,5016.576923076923,11668,2025-09-17,5841,18875,2850,10,6193.75,7122.833333333333,S_2efe74ed20,L スマスロ バイオハザード5(2025年),エンターライズ,,,スマスロ,True,False,19.47,11.38,42.18,4.42,31.96,15.69,36.22,6.66,19.59,D,L スマスロ バイオハザード5(2025年)は平均稼働10737、平均粗利5017、稼働貢献週10週。人気指数15.7、粗利指数36.2、寿命指数6.7。
パチスロ コードギアス 反逆のルルーシュ3,S,2021-08-11,5,12191.6,17532,8106,30574.0,42107,2991.8,4953,2021-09-08,8106,21034,2250,3,10856.5,12191.6,S_e5424db385,パチスロ コードギアス 反逆のルルーシュ3,サミー,,,パチスロ,False,False,22.94,16.85,33.6,1.33,28.8,17.68,30.8,9.5,19.57,D,パチスロ コードギアス 反逆のルルーシュ3は平均稼働12192、平均粗利2992、稼働貢献週3週。人気指数17.7、粗利指数30.8、寿命指数9.5。
L Sky Love,S,2024-02-14,4,9768.75,14205,6599,33208.5,46523,5676.5,7663,2024-03-06,6599,23361,4122,1,9768.75,9768.75,S_35fbe8f732,L Sky Love,カルミナ,,,スマスロ,True,False,17.16,13.21,44.98,0.44,32.46,14.36,37.68,7.13,19.55,D,L Sky Loveは平均稼働9769、平均粗利5676、稼働貢献週1週。人気指数14.4、粗利指数37.7、寿命指数7.1。
L アカメが斬る!2,S,2024-07-17,4,9490.75,15176,5358,35553.5,56209,6150.0,9358,2024-08-06,5358,20378,3642,2,9490.75,9490.75,S_3be3f3689b,L アカメが斬る!2,スパイキー,,,スマスロ,True,False,16.5,10.21,46.99,0.88,33.27,13.48,38.99,7.13,19.55,D,L アカメが斬る!2は平均稼働9491、平均粗利6150、稼働貢献週2週。人気指数13.5、粗利指数39.0、寿命指数7.1。
パチスロ エウレカセブンAO,S,2020-01-08,95,8660.421052631578,12598,4572,23673.926315789475,33548,3699.8,6301,2022-02-24,10782,27975,3773,14,11821.0,10839.166666666666,S_4042a53391,パチスロ エウレカセブンAO,サミー,,,パチスロ,False,False,14.51,23.31,36.6,6.19,26.66,16.26,30.8,11.95,19.54,D,パチスロ エウレカセブンAOは平均稼働8660、平均粗利3700、稼働貢献週14週。人気指数16.3、粗利指数30.8、寿命指数11.9。
パチスロ 学園黙示録HIGHSCHOOL OF THE DEAD GOLD,S,2020-11-11,7,9840.285714285714,16522,5435,34090.0,51432,5938.857142857143,8621,2020-12-23,5435,20665,3435,3,7048.25,9840.285714285714,S_5050f01345,パチスロ 学園黙示録HIGHSCHOOL OF THE DEAD GOLD,セブンリーグ,,,パチスロ,False,False,17.33,10.39,46.09,1.33,33.15,13.98,38.54,6.73,19.54,D,パチスロ 学園黙示録HIGHSCHOOL OF THE DEAD GOLDは平均稼働9840、平均粗利5939、稼働貢献週3週。人気指数14.0、粗利指数38.5、寿命指数6.7。
L吉宗RISING,S,2024-01-17,10,9729.2,19586,4819,37633.8,70354,6134.6,11360,2024-03-20,4819,19680,3285,4,5758.75,9729.2,S_c15cb72b07,L吉宗RISING,サボハニ,吉宗,,スマスロ,True,False,17.06,8.91,46.92,1.77,33.48,13.61,39.08,6.47,19.47,D,L吉宗RISINGは平均稼働9729、平均粗利6135、稼働貢献週4週。人気指数13.6、粗利指数39.1、寿命指数6.5。
パチスロ 零～zero～,S,2021-07-14,5,10835.6,15836,6551,30728.6,42079,4523.8,5515,2021-08-11,6551,19598,3212,3,9585.5,10835.6,S_a36d2613ed,パチスロ 零～zero～,山佐NEXT,,,パチスロ,False,False,19.71,13.09,40.09,1.33,30.92,15.5,34.74,8.23,19.45,D,パチスロ 零～zero～は平均稼働10836、平均粗利4524、稼働貢献週3週。人気指数15.5、粗利指数34.7、寿命指数8.2。
探偵オペラ ミルキィホームズ 1/2の奇跡,S,2020-01-29,2,8183.5,9846,6521,26482.5,31391,7144.5,8536,2020-02-05,6521,21574,5753,0,8183.5,8183.5,S_08cdaa9d53,探偵オペラ ミルキィホームズ 1/2の奇跡,カルミナ,,,スロット,False,False,13.38,13.02,51.2,0.0,34.18,12.69,41.27,5.35,19.43,D,探偵オペラ ミルキィホームズ 1/2の奇跡は平均稼働8184、平均粗利7144、稼働貢献週0週。人気指数12.7、粗利指数41.3、寿命指数5.3。
パチスロ モンスターハンター 月下雷鳴,S,2019-09-04,17,9795.882352941177,11302,8820,35390.529411764706,39894,4528.35294117647,5534,2019-12-25,9415,32783,4775,3,10452.0,9864.166666666666,S_6e8ad110bf,パチスロ モンスターハンター 月下雷鳴,エンターライズ,,,パチスロ,False,False,17.22,20.01,40.11,1.33,29.81,16.0,34.1,7.96,19.42,D,パチスロ モンスターハンター 月下雷鳴は平均稼働9796、平均粗利4528、稼働貢献週3週。人気指数16.0、粗利指数34.1、寿命指数8.0。
L サラリーマン金太郎(2025年),S,2025-01-15,12,10208.833333333334,20837,3024,40172.5,78165,6109.75,10838,2025-09-10,3024,13042,2320,4,5734.75,10208.833333333334,S_3f57fd3866,L サラリーマン金太郎(2025年),EXCITE,,,スマスロ,True,False,18.21,4.57,46.82,1.77,33.95,13.09,39.31,6.74,19.37,D,L サラリーマン金太郎(2025年)は平均稼働10209、平均粗利6110、稼働貢献週4週。人気指数13.1、粗利指数39.3、寿命指数6.7。
戦国乙女3～天剣を継ぐもの～,S,2021-01-20,5,10643.0,16600,6385,34487.4,49903,4683.6,6239,2021-02-17,6385,21661,3028,3,9153.75,10643.0,S_02e9babd23,戦国乙女3～天剣を継ぐもの～,平和,戦国乙女,,スロット,False,False,19.25,12.69,40.77,1.33,31.09,15.21,35.12,7.96,19.37,D,戦国乙女3～天剣を継ぐもの～は平均稼働10643、平均粗利4684、稼働貢献週3週。人気指数15.2、粗利指数35.1、寿命指数8.0。
ジャグラーガールズSS,S,2024-04-17,109,9675.201834862386,21587,7663,17666.67889908257,34689,2653.6422018348626,4928,2026-06-24,8769,16260,2339,26,8597.0,8884.0,S_8b62ab2976,ジャグラーガールズSS,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,16.94,18.45,32.16,11.5,25.31,17.07,28.16,12.82,19.33,D,ジャグラーガールズSSは平均稼働9675、平均粗利2654、稼働貢献週26週。人気指数17.1、粗利指数28.2、寿命指数12.8。
LB A-SLOT+ 異世界かるてっと BT,S,2026-04-15,11,11363.727272727272,17968,7562,28268.909090909092,41080,3565.6363636363635,5790,2026-06-24,7562,20049,2075,5,8333.0,11363.727272727272,S_a1a90deb0e,LB A-SLOT+ 異世界かるてっと BT,サミー,,,スマスロ,True,False,20.97,15.53,36.03,2.21,29.25,16.69,32.08,8.63,19.29,D,LB A-SLOT+ 異世界かるてっと BTは平均稼働11364、平均粗利3566、稼働貢献週5週。人気指数16.7、粗利指数32.1、寿命指数8.6。
L麻雀物語(2025年),S,2025-04-30,12,10731.166666666666,21122,4476,37395.083333333336,71067,5029.25,10635,2025-09-10,4476,16508,2299,5,6356.75,10731.166666666666,S_4272384ef1,L麻雀物語(2025年),オリンピアエステート,,,スマスロ,True,False,19.46,8.08,42.24,2.21,31.99,14.42,36.26,7.54,19.25,D,L麻雀物語(2025年)は平均稼働10731、平均粗利5029、稼働貢献週5週。人気指数14.4、粗利指数36.3、寿命指数7.5。
マイジャグラーⅡ,S,2019-09-04,14,10404.285714285714,11538,8710,22384.5,25531,3216.6428571428573,4336,2019-12-04,9548,20497,3381,10,9427.5,10286.666666666666,S_c1b218ad63,マイジャグラーⅡ,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,18.68,20.33,34.55,4.42,27.41,17.11,30.38,9.7,19.24,D,マイジャグラーⅡは平均稼働10404、平均粗利3217、稼働貢献週10週。人気指数17.1、粗利指数30.4、寿命指数9.7。
L桃太郎電鉄 ～パチスロも定番!～,S,2024-12-11,11,10523.90909090909,20181,3726,32228.545454545456,60920,5398.909090909091,12400,2025-09-10,3726,12542,1628,5,6141.0,10523.90909090909,S_fbd7213c06,L桃太郎電鉄 ～パチスロも定番!～,コナミ,,,スマスロ,True,False,18.96,6.27,43.8,2.21,32.62,13.8,37.28,7.34,19.23,D,L桃太郎電鉄 ～パチスロも定番!～は平均稼働10524、平均粗利5399、稼働貢献週5週。人気指数13.8、粗利指数37.3、寿命指数7.3。
プレミアムビンゴ,S,2019-09-11,64,6188.578125,11145,3619,31683.71875,52091,6987.515625,12834,2021-01-20,11145,52091,10194,2,9327.5,6959.666666666667,S_24f947fbeb,プレミアムビンゴ,ベルコ,,,スロット,False,False,8.61,24.19,50.54,0.88,31.67,13.26,39.53,5.56,19.22,D,プレミアムビンゴは平均稼働6189、平均粗利6988、稼働貢献週2週。人気指数13.3、粗利指数39.5、寿命指数5.6。
L にゃんこ大戦争 超神速,S,2025-01-29,8,9963.125,19605,2611,39385.625,72864,6349.25,12279,2025-09-10,2611,11902,2133,3,5996.5,9963.125,S_c0e769bb48,L にゃんこ大戦争 超神速,京楽産業．,,,スマスロ,True,False,17.62,3.57,47.83,1.33,34.24,12.51,39.9,6.43,19.21,D,L にゃんこ大戦争 超神速は平均稼働9963、平均粗利6349、稼働貢献週3週。人気指数12.5、粗利指数39.9、寿命指数6.4。
Lスマスロスーパーブラックジャック(2025年),S,2025-02-12,49,9633.877551020409,21608,5832,32282.30612244898,68968,4962.306122448979,10700,2026-04-01,5867,20313,3387,15,6302.5,6590.5,S_5db68a0fe8,Lスマスロスーパーブラックジャック(2025年),セブンリーグ,,,スマスロ,True,False,16.84,11.44,41.95,6.64,30.65,14.83,35.36,7.71,19.21,D,Lスマスロスーパーブラックジャック(2025年)は平均稼働9634、平均粗利4962、稼働貢献週15週。人気指数14.8、粗利指数35.4、寿命指数7.7。
