machine_name,category,maker_name,first_report_date,latest_report_date,data_count,avg_operation,avg_sales,avg_gross_profit
Lダブルアタック2 withOZS-1000＆RAPHAEL,S,オーイズミ,2024-11-27,2024-12-04,2,9815.5,33926.0,7273.0
パチスロ ガメラ2,S,サミー,2024-03-13,2024-11-27,30,10102.033333333333,25276.6,1474.6333333333334
L戦国コレクション5超極楽LOOP,S,コナミ,2023-09-27,2024-11-20,52,6845.538461538462,25151.923076923078,3978.0576923076924
Lスマスロ 鬼武者3(2024年),S,アデリオン,2024-10-16,2024-11-20,6,11078.333333333334,36984.833333333336,5655.166666666667
Lスマスロ ゲゲゲの鬼太郎 覚醒,S,JFJ,2024-08-21,2024-11-13,13,7872.538461538462,35010.230769230766,5257.692307692308
Lマジカルハロウィン8,S,コナミ,2023-12-13,2024-11-06,36,9654.5,21699.833333333332,4714.361111111111
L押忍!番長4,S,大都技研,2024-05-01,2024-11-06,27,11013.62962962963,34902.22222222222,4000.4814814814813
ニューパルサーSP4 with 太鼓の達人,S,セブンリーグ,2024-05-15,2024-11-06,16,7317.875,15657.5,2523.75
Pフィーバー革命機ヴァルヴレイヴ3 Light ver.,S,SANKYO,2024-10-16,2024-11-06,4,14380.0,24502.5,4201.75
Lぱちスロ 乃木坂46,S,京楽産業．,2023-08-16,2024-10-23,40,7490.675,25798.225,4319.25
Lパチスロ 戦姫絶唱シンフォギア 正義の歌,S,SANKYO,2024-07-17,2024-10-23,14,9692.785714285714,33845.42857142857,5000.857142857143
Lうる星やつら(2024年),S,EXCITE,2024-04-17,2024-10-09,22,9159.818181818182,30426.18181818182,4778.681818181818
パチスロL黄門ちゃま天,S,オリンピア,2024-09-11,2024-10-09,5,10554.4,41431.2,5106.2
L GⅠ優駿倶楽部黄金,S,コナミ,2024-02-14,2024-10-02,31,8966.90322580645,28840.967741935485,3641.1612903225805
アオハル♪操 A-LIVE,S,大都技研,2024-06-12,2024-10-02,16,8197.375,24000.1875,4242.0
Lワンパンマン,S,EXCITE,2024-08-21,2024-10-02,7,10477.42857142857,36125.142857142855,4831.0
L D4DJ Pachi-Slot Mix,S,京楽産業．,2024-08-21,2024-09-18,5,7482.6,21609.6,4516.0
P花の慶次～傾奇一転 L-MX,S,ニューギン,2024-07-17,2024-09-11,8,18431.25,40599.0,7968.375
パチスロ 甲鉄城のカバネリ,S,サミー,2022-07-13,2024-09-04,97,13119.525773195875,36895.64948453608,3133.979381443299
L南国育ち(2024年),S,オリンピアエステート,2024-03-13,2024-08-28,22,8788.954545454546,35447.90909090909,4300.590909090909
L忍魂参 ～奥義皆伝ノ章～,S,大都技研,2024-03-27,2024-08-28,18,9801.777777777777,34581.27777777778,5153.333333333333
Lスマスロ トロピカーナ(2024年),S,ミズホ,2024-08-21,2024-08-21,1,7171.0,26327.0,4387.0
パチスロ 炎炎ノ消防隊,S,SANKYO,2023-05-17,2024-08-06,64,9043.015625,27022.40625,4051.78125
Lストライクウィッチーズ2,S,サンスリー,2024-02-14,2024-08-06,26,7942.961538461538,30404.76923076923,4531.2692307692305
L アカメが斬る!2,S,スパイキー,2024-07-17,2024-08-06,4,9490.75,35553.5,6150.0
