machine_id,machine_name,first_seen_date,last_seen_date,data_count,best_cert_machine_name,certification_date,similarity,judge,final_machine_name,memo
744,パチスロ 新鬼武者2,2022-08-17,2025-09-10,77,パチスロ 新鬼武者2,,1.0,ほぼ一致,,
629,パチスロ 春一番,2022-02-02,2022-02-09,2,パチスロ 春一番,,1.0,ほぼ一致,,
689,パチスロ 月華 雅,2022-04-27,2022-05-11,2,パチスロ 月華 雅,,1.0,ほぼ一致,,
522,パチスロ 東京レイヴンズ,2021-07-28,2021-08-11,3,パチスロ 東京レイヴンズ,,1.0,ほぼ一致,,
550,パチスロ 楽園追放,2021-09-15,2022-08-17,27,パチスロ 楽園追放,,1.0,ほぼ一致,,
399,パチスロ 涼宮ハルヒの憂鬱,2021-01-06,2022-02-02,10,パチスロ 涼宮ハルヒの憂鬱,,1.0,ほぼ一致,,
878,パチスロ 炎炎ノ消防隊,2023-05-17,2025-09-10,65,パチスロ 炎炎ノ消防隊,,1.0,ほぼ一致,,
317,パチスロ 牙狼-守りし者-,2020-06-17,2022-01-26,62,パチスロ 牙狼-守りし者-,,1.0,ほぼ一致,,
726,パチスロ 犬夜叉(2022年),2022-07-13,2023-04-19,41,パチスロ 犬夜叉(2022年),,1.0,ほぼ一致,,
727,パチスロ 甲鉄城のカバネリ,2022-07-13,2025-09-10,98,パチスロ 甲鉄城のカバネリ,,1.0,ほぼ一致,,
505,パチスロ 百花繚乱 サムライガールズ(2021年),2021-06-16,2021-07-07,4,パチスロ 百花繚乱 サムライガールズ(2021年),,1.0,ほぼ一致,,
331,パチスロ 真・北斗無双,2020-07-29,2020-08-26,5,パチスロ 真・北斗無双,,1.0,ほぼ一致,,
812,パチスロ 真俺の空,2022-12-28,2023-03-15,12,パチスロ 真俺の空,,1.0,ほぼ一致,,
837,パチスロ 緋弾のアリアⅡ,2023-02-15,2023-06-14,17,パチスロ 緋弾のアリアⅡ,,1.0,ほぼ一致,,
314,パチスロ 織田信奈の野望,2020-06-10,2021-09-08,61,パチスロ 織田信奈の野望,,1.0,ほぼ一致,,
632,パチスロ 聖闘士星矢-冥王復活-,2022-02-09,2022-03-30,8,パチスロ 聖闘士星矢-冥王復活-,,1.0,ほぼ一致,,
222,パチスロ 花伝,2020-01-29,2020-02-12,3,パチスロ 花伝,,1.0,ほぼ一致,,
231,パチスロ 花伝-30,2020-02-12,2020-02-12,1,パチスロ 花伝-30,,1.0,ほぼ一致,,
75,パチスロ 蒼天の拳2,2019-09-04,2020-08-26,46,パチスロ 蒼天の拳2,,1.0,ほぼ一致,,
669,パチスロ 蒼天の拳4,2022-03-16,2022-06-29,14,パチスロ 蒼天の拳4,,1.0,ほぼ一致,,
76,パチスロ 蒼穹のファフナー,2019-09-04,2021-01-20,66,パチスロ 蒼穹のファフナー,,1.0,ほぼ一致,,
166,パチスロ 蒼穹のファフナー EXODUS,2019-11-13,2019-12-18,6,パチスロ 蒼穹のファフナー EXODUS,,1.0,ほぼ一致,,
915,パチスロ 蛇喰夢子という女,2023-07-12,2023-10-04,13,パチスロ 蛇喰夢子という女,,1.0,ほぼ一致,,
651,パチスロ 言い訳はさせないわよ!by壇蜜,2022-03-02,2022-03-02,1,パチスロ 言い訳はさせないわよ!by壇蜜,,1.0,ほぼ一致,,
132,パチスロ 輪廻のラグランジェ,2019-10-09,2019-10-16,2,パチスロ 輪廻のラグランジェ,,1.0,ほぼ一致,,
805,パチスロ 這いよれ!ニャル子さん,2022-12-14,2023-03-15,14,パチスロ 這いよれ!ニャル子さん,,1.0,ほぼ一致,,
77,パチスロ 鉄拳3rd,2019-09-04,2020-04-15,24,パチスロ 鉄拳3rd,,1.0,ほぼ一致,,
78,パチスロ 鉄拳4,2019-09-04,2019-09-04,1,パチスロ 鉄拳4,,1.0,ほぼ一致,,
506,パチスロ 鉄拳4 デビルVer.,2021-06-16,2021-08-18,10,パチスロ 鉄拳4 デビルVer.,,1.0,ほぼ一致,,
79,パチスロ 閃乱カグラ,2019-09-04,2022-02-02,107,パチスロ 閃乱カグラ,,1.0,ほぼ一致,,
749,パチスロ 閃乱カグラ BURST UP,2022-08-31,2023-03-01,26,パチスロ 閃乱カグラ BURST UP,,1.0,ほぼ一致,,
516,パチスロ 零～zero～,2021-07-14,2021-08-11,5,パチスロ 零～zero～,,1.0,ほぼ一致,,
452,パチスロ 青の祓魔師,2021-03-17,2021-04-07,4,パチスロ 青の祓魔師,,1.0,ほぼ一致,,
232,パチスロ 青鬼,2020-02-12,2020-04-30,11,パチスロ 青鬼,,1.0,ほぼ一致,,
782,パチスロ 魔法少女育成計画,2022-10-26,2022-12-21,9,パチスロ 魔法少女育成計画,,1.0,ほぼ一致,,
551,パチスロ 麻雀物語4,2021-09-15,2022-07-13,24,パチスロ 麻雀物語4,,1.0,ほぼ一致,,
264,パチスロ ＜物語＞シリーズ セカンドシーズン,2020-03-25,2020-04-30,5,パチスロ ＜物語＞シリーズ セカンドシーズン,,1.0,ほぼ一致,,
215,パチスロ1000ちゃん,2020-01-15,2020-01-29,3,パチスロ1000ちゃん,,1.0,ほぼ一致,,
584,パチスロANEMONE 交響詩篇エウレカセブン HI-EVOLUTION,2021-11-17,2021-12-15,4,パチスロANEMONE 交響詩篇エウレカセブン HI-EVOLUTION,,1.0,ほぼ一致,,
739,パチスロFAIRY TAIL2,2022-08-10,2022-12-14,19,パチスロFAIRY TAIL2,,1.0,ほぼ一致,,
585,パチスロGANTZ極 THE SURVIVAL GAME,2021-11-17,2021-12-01,2,パチスロGANTZ極 THE SURVIVAL GAME,,1.0,ほぼ一致,,
1136,パチスロL黄門ちゃま天,2024-09-11,2024-10-09,5,パチスロL黄門ちゃま天,,1.0,ほぼ一致,,
856,パチスロOVERLORD絶対支配者光臨Ⅱ,2023-03-29,2023-08-09,19,パチスロOVERLORD絶対支配者光臨Ⅱ,,1.0,ほぼ一致,,
775,パチスロRYUKYU Beat-30,2022-10-12,2022-10-12,1,パチスロRYUKYU Beat-30,,1.0,ほぼ一致,,
604,パチスロうまい棒(2021年),2021-12-22,2025-09-10,14,パチスロうまい棒(2021年),,1.0,ほぼ一致,,
397,パチスロひぐらしのなく頃に祭2,2021-01-04,2025-09-10,17,パチスロひぐらしのなく頃に祭2,,1.0,ほぼ一致,,
682,パチスロひぐらしのなく頃に祭2カケラ遊び編,2022-04-13,2022-04-27,3,パチスロひぐらしのなく頃に祭2カケラ遊び編,,1.0,ほぼ一致,,
630,パチスロアラジンAクラシック,2022-02-02,2025-09-10,41,パチスロアラジンAクラシック,,1.0,ほぼ一致,,
899,パチスロコードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,2023-06-14,2025-09-10,31,パチスロコードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,,1.0,ほぼ一致,,
440,パチスロコードギアス 反逆のルルーシュR2 C.C.version,2021-03-10,2021-03-10,1,パチスロコードギアス 反逆のルルーシュR2 C.C.version,,1.0,ほぼ一致,,
916,パチスロナイツ,2023-07-12,2025-09-10,27,パチスロナイツ,,1.0,ほぼ一致,,
1146,パチスロハイパーラッシュ(2024年),2024-09-25,2025-09-10,34,パチスロハイパーラッシュ(2024年),,1.0,ほぼ一致,,
776,パチスロハードボイルド(2022年),2022-10-12,2025-09-10,32,パチスロハードボイルド(2022年),,1.0,ほぼ一致,,
764,パチスロペルソナ5,2022-09-14,2025-09-10,31,パチスロペルソナ5,,1.0,ほぼ一致,,
976,パチスロ交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,2023-11-22,2025-12-03,64,パチスロ交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,,1.0,ほぼ一致,,
197,パチスロ交響詩篇エウレカセブン3 HI-EVOLUTION-ZERO,2019-12-25,2020-02-19,8,パチスロ交響詩篇エウレカセブン3 HI-EVOLUTION-ZERO,,1.0,ほぼ一致,,
80,パチスロ修羅の刻,2019-09-04,2020-09-23,32,パチスロ修羅の刻,,1.0,ほぼ一致,,
943,パチスロ傷物語 -始マリノ刻-,2023-09-13,2025-09-10,12,パチスロ傷物語 -始マリノ刻-,,1.0,ほぼ一致,,
167,パチスロ北斗の拳 天昇,2019-11-13,2019-12-04,4,パチスロ北斗の拳 天昇,,1.0,ほぼ一致,,
453,パチスロ北斗の拳 宿命,2021-03-17,2025-09-10,18,パチスロ北斗の拳 宿命,,1.0,ほぼ一致,,
81,パチスロ大工の源さん～桜満開!源DREAM Ver.～,2019-09-04,2020-10-07,45,パチスロ大工の源さん～桜満開!源DREAM Ver.～,,1.0,ほぼ一致,,
806,パチスロ幼女戦記,2022-12-14,2023-05-10,21,パチスロ幼女戦記,,1.0,ほぼ一致,,
838,パチスロ戦国無双3,2023-02-15,2023-05-31,15,パチスロ戦国無双3,,1.0,ほぼ一致,,
309,パチスロ攻殻機動隊S.A.C.2nd GIG,2020-06-03,2022-02-09,85,パチスロ攻殻機動隊S.A.C.2nd GIG,,1.0,ほぼ一致,,
849,パチスロ機動戦士ガンダムユニコーン,2023-03-15,2025-09-10,22,パチスロ機動戦士ガンダムユニコーン,,1.0,ほぼ一致,,
1010,パチスロ武装神姫,2024-01-17,2024-05-15,18,パチスロ武装神姫,,1.0,ほぼ一致,,
421,パチスロ獣王 王者の覚醒,2021-02-03,2022-02-09,40,パチスロ獣王 王者の覚醒,,1.0,ほぼ一致,,
841,パチスロ盾の勇者の成り上がり,2023-03-01,2025-09-10,14,パチスロ盾の勇者の成り上がり,,1.0,ほぼ一致,,
363,パチスロ笑ゥせぇるすまん 絶笑,2020-10-14,2020-10-28,3,パチスロ笑ゥせぇるすまん 絶笑,,1.0,ほぼ一致,,
777,パチスロ笑ゥせぇるすまん4,2022-10-12,2022-12-21,11,パチスロ笑ゥせぇるすまん4,,1.0,ほぼ一致,,
82,パチスロ聖闘士星矢-海皇覚醒-,2019-09-04,2022-03-30,127,パチスロ聖闘士星矢-海皇覚醒-,,1.0,ほぼ一致,,
793,パチスロ鉄拳4 アルティメットデビルVer.,2022-11-16,2022-12-07,4,パチスロ鉄拳4 アルティメットデビルVer.,,1.0,ほぼ一致,,
732,パチスロ鉄拳5,2022-07-27,2023-01-11,23,パチスロ鉄拳5,,1.0,ほぼ一致,,
411,パチスロ頭文字D,2021-01-20,2025-09-10,91,パチスロ頭文字D,,1.0,ほぼ一致,,
83,パチスロ黄門ちゃま 喝,2019-09-04,2020-12-16,60,パチスロ黄門ちゃま 喝,,1.0,ほぼ一致,,
84,パチンコCRクイーンズブレイド2 レイナ,2019-09-04,2022-01-26,118,パチンコCRクイーンズブレイド2 レイナ,,1.0,ほぼ一致,,
168,パチンコCR弾球黙示録カイジ沼3 利根川Ver.,2019-11-13,2020-07-29,6,パチンコCR弾球黙示録カイジ沼3 利根川Ver.,,1.0,ほぼ一致,,
944,ファミスタ回胴版!!,2023-09-13,2025-09-10,41,ファミスタ回胴版!!,,1.0,ほぼ一致,,
85,ファンキージャグラー,2019-09-04,2022-03-23,127,ファンキージャグラー,,1.0,ほぼ一致,,
567,ファンキージャグラー2,2021-10-20,2026-06-24,229,ファンキージャグラー2,,1.0,ほぼ一致,,
169,プレミアムハナハナ-30,2019-11-20,2022-04-13,104,プレミアムハナハナ-30,,1.0,ほぼ一致,,
113,プレミアムビンゴ,2019-09-11,2021-01-20,64,プレミアムビンゴ,,1.0,ほぼ一致,,
765,ボンバーガール,2022-09-14,2023-01-04,16,ボンバーガール,,1.0,ほぼ一致,,
86,マイジャグラーⅡ,2019-09-04,2019-12-04,14,マイジャグラーⅡ,,1.0,ほぼ一致,,
87,マイジャグラーⅡ(2013年),2019-09-04,2019-12-18,16,マイジャグラーⅡ(2013年),,1.0,ほぼ一致,,
88,マイジャグラーⅢ,2019-09-04,2022-03-02,124,マイジャグラーⅢ,,1.0,ほぼ一致,,
89,マイジャグラーⅣ,2019-09-04,2022-01-12,117,マイジャグラーⅣ,,1.0,ほぼ一致,,
605,マイジャグラーⅤ,2021-12-22,2026-06-24,227,マイジャグラーⅤ,,1.0,ほぼ一致,,
879,マイフラワー2-30,2023-05-17,2023-07-19,9,マイフラワー2-30,,1.0,ほぼ一致,,
556,マジカルハロウィン ～Trick or Treat!～,2021-09-29,2021-10-20,4,マジカルハロウィン ～Trick or Treat!～,,1.0,ほぼ一致,,
114,マジカルハロウィン5,2019-09-11,2022-03-09,124,マジカルハロウィン5,,1.0,ほぼ一致,,
185,マジカルハロウィン7,2019-12-11,2019-12-25,3,マジカルハロウィン7,,1.0,ほぼ一致,,
1111,ミスタージャグラー,2024-07-31,2026-06-24,95,ミスタージャグラー,,1.0,ほぼ一致,,
90,ミリオンゴッド-神々の凱旋-,2019-09-04,2020-11-25,59,ミリオンゴッド-神々の凱旋-,,1.0,ほぼ一致,,
825,モモキュンソードDX,2023-01-18,2023-08-30,29,モモキュンソードDX,,1.0,ほぼ一致,,
794,ラストユートピア,2022-11-16,2022-11-30,3,ラストユートピア,,1.0,ほぼ一致,,
298,リノ(2015年),2020-04-30,2022-02-09,7,リノ(2015年),,1.0,ほぼ一致,,
216,リング 恐襲ノ連鎖,2020-01-15,2020-02-12,5,リング 恐襲ノ連鎖,,1.0,ほぼ一致,,
1027,ワードオブライツⅡ,2024-02-14,2025-09-10,10,ワードオブライツⅡ,,1.0,ほぼ一致,,
454,ヱヴァンゲリヲン・魂を繋ぐもの,2021-03-24,2021-04-07,2,ヱヴァンゲリヲン・魂を繋ぐもの,,1.0,ほぼ一致,,
385,ヱヴァンゲリヲン･勝利への願い,2020-11-25,2022-02-09,46,ヱヴァンゲリヲン･勝利への願い,,1.0,ほぼ一致,,
766,ヴィーナスゾーン,2022-09-14,2022-09-21,2,ヴィーナスゾーン,,1.0,ほぼ一致,,
91,主役は銭形2,2019-09-04,2019-12-25,17,主役は銭形2,,1.0,ほぼ一致,,
602,主役は銭形3,2021-12-15,2022-09-07,38,主役は銭形3,,1.0,ほぼ一致,,
690,十字架5,2022-04-27,2023-06-21,43,十字架5,,1.0,ほぼ一致,,
390,十字架Ⅲ,2020-12-23,2021-03-24,2,十字架Ⅲ,,1.0,ほぼ一致,,
142,南国娘2,2019-10-16,2019-10-23,2,南国娘2,,1.0,ほぼ一致,,
143,南国娘2-30,2019-10-16,2019-10-16,1,南国娘2-30,,1.0,ほぼ一致,,
594,南国物語(2016年),2021-12-08,2021-12-08,1,南国物語(2016年),,1.0,ほぼ一致,,
412,南国育ち-30(2021年),2021-01-20,2021-02-24,6,南国育ち-30(2021年),,1.0,ほぼ一致,,
92,吉宗～極～,2019-09-04,2020-01-29,21,吉宗～極～,,1.0,ほぼ一致,,
146,呪怨 再誕AT,2019-10-23,2019-11-20,5,呪怨 再誕AT,,1.0,ほぼ一致,,
186,喰霊-零- 運命乱～うんめいのみだれ～,2019-12-11,2019-12-25,3,喰霊-零- 運命乱～うんめいのみだれ～,,1.0,ほぼ一致,,
945,回胴式遊技機 グランベルム,2023-09-13,2025-09-10,31,回胴式遊技機 グランベルム,,1.0,ほぼ一致,,
422,回胴性ミリオンアーサー,2021-02-03,2021-06-16,8,回胴性ミリオンアーサー,,1.0,ほぼ一致,,
377,回胴黙示録カイジ～沼～,2020-11-11,2020-11-18,2,回胴黙示録カイジ～沼～,,1.0,ほぼ一致,,
187,天下布武4,2019-12-11,2020-01-15,4,天下布武4,,1.0,ほぼ一致,,
353,対魔導学園35試験小隊,2020-09-30,2020-11-11,6,対魔導学園35試験小隊,,1.0,ほぼ一致,,
310,忍魂～暁ノ章～,2020-06-03,2022-02-09,86,忍魂～暁ノ章～,,1.0,ほぼ一致,,
118,戦国コレクション2,2019-09-18,2020-12-16,49,戦国コレクション2,,1.0,ほぼ一致,,
341,戦国コレクション4,2020-08-26,2020-11-11,11,戦国コレクション4,,1.0,ほぼ一致,,
850,戦国コレクション5,2023-03-15,2025-09-10,36,戦国コレクション5,,1.0,ほぼ一致,,
391,戦国乙女2～深淵に輝く気高き将星～,2020-12-23,2022-02-02,12,戦国乙女2～深淵に輝く気高き将星～,,1.0,ほぼ一致,,
413,戦国乙女3～天剣を継ぐもの～,2021-01-20,2021-02-17,5,戦国乙女3～天剣を継ぐもの～,,1.0,ほぼ一致,,
93,戦国乙女～剣戟に舞う白き剣聖～西国参戦編,2019-09-04,2020-04-15,32,戦国乙女～剣戟に舞う白き剣聖～西国参戦編,,1.0,ほぼ一致,,
488,押忍!!豪炎高校應援團 檄,2021-05-19,2021-06-23,6,押忍!!豪炎高校應援團 檄,,1.0,ほぼ一致,,
94,押忍!サラリーマン番長,2019-09-04,2020-08-12,45,押忍!サラリーマン番長,,1.0,ほぼ一致,,
299,押忍!サラリーマン番長2,2020-04-30,2020-06-03,2,押忍!サラリーマン番長2,,1.0,ほぼ一致,,
300,押忍!番長3,2020-04-30,2022-03-09,66,押忍!番長3,,1.0,ほぼ一致,,
633,押忍!番長ZERO,2022-02-09,2025-09-10,104,押忍!番長ZERO,,1.0,ほぼ一致,,
223,探偵オペラ ミルキィホームズ 1/2の奇跡,2020-01-29,2020-02-05,2,探偵オペラ ミルキィホームズ 1/2の奇跡,,1.0,ほぼ一致,,
745,政宗 戦極,2022-08-17,2022-10-05,8,政宗 戦極,,1.0,ほぼ一致,,
301,政宗2,2020-04-30,2022-02-24,44,政宗2,,1.0,ほぼ一致,,
436,政宗3,2021-02-17,2021-03-31,7,政宗3,,1.0,ほぼ一致,,
684,新ハナビ,2022-04-20,2025-12-10,96,新ハナビ,,1.0,ほぼ一致,,
631,新世紀エヴァンゲリオン ～魂の共鳴～,2022-02-02,2022-08-03,17,新世紀エヴァンゲリオン ～魂の共鳴～,,1.0,ほぼ一致,,
198,沖っ娘,2019-12-25,2019-12-25,1,沖っ娘,,1.0,ほぼ一致,,
95,沖ドキ!,2019-09-04,2021-01-20,67,沖ドキ!,,1.0,ほぼ一致,,
96,沖ドキ!-30,2019-09-04,2021-01-20,67,沖ドキ!-30,,1.0,ほぼ一致,,
670,沖ドキ!2-30,2022-03-16,2025-09-10,18,沖ドキ!2-30,,1.0,ほぼ一致,,
1095,沖ドキ!BLACK,2024-07-10,2026-06-24,98,沖ドキ!BLACK,,1.0,ほぼ一致,,
612,沖ドキ!DUO,2021-12-29,2025-09-10,103,沖ドキ!DUO,,1.0,ほぼ一致,,
613,沖ドキ!DUO-30,2021-12-29,2025-09-10,91,沖ドキ!DUO-30,,1.0,ほぼ一致,,
816,沖ドキ!GOLD,2023-01-11,2026-06-24,172,沖ドキ!GOLD,,1.0,ほぼ一致,,
817,沖ドキ!GOLD-30,2023-01-11,2026-06-24,174,沖ドキ!GOLD-30,,1.0,ほぼ一致,,
1191,沖ドキ!ゴージャス,2024-12-11,2026-06-24,77,沖ドキ!ゴージャス,,1.0,ほぼ一致,,
1192,沖ドキ!ゴージャス-30,2024-12-11,2026-06-24,77,沖ドキ!ゴージャス-30,,1.0,ほぼ一致,,
302,沖ドキ!トロピカル,2020-04-30,2022-02-24,53,沖ドキ!トロピカル,,1.0,ほぼ一致,,
115,沖ドキ!トロピカル-30,2019-09-11,2022-02-09,119,沖ドキ!トロピカル-30,,1.0,ほぼ一致,,
813,沖ドキ！GOLD,2022-12-28,2023-01-04,2,沖ドキ！GOLD,,1.0,ほぼ一致,,
814,沖ドキ！GOLD-30,2022-12-28,2023-01-04,2,沖ドキ！GOLD-30,,1.0,ほぼ一致,,
97,沖縄フェスティバル-30,2019-09-04,2021-11-03,76,沖縄フェスティバル-30,,1.0,ほぼ一致,,
683,沖縄フェスティバル-30(2022年),2022-04-13,2024-02-14,84,沖縄フェスティバル-30(2022年),,1.0,ほぼ一致,,
416,燃えよ!功夫淑女ドラゴン,2021-01-27,2021-05-12,8,燃えよ!功夫淑女ドラゴン,,1.0,ほぼ一致,,
962,燃えチバ-30,2023-10-11,2024-05-15,30,燃えチバ-30,,1.0,ほぼ一致,,
603,牙狼-黄金騎士-,2021-12-15,2022-01-05,4,牙狼-黄金騎士-,,1.0,ほぼ一致,,
900,真天下布武,2023-06-14,2023-11-08,22,真天下布武,,1.0,ほぼ一致,,
614,秘宝伝-解き放たれた女神-,2021-12-29,2022-04-06,13,秘宝伝-解き放たれた女神-,,1.0,ほぼ一致,,
536,秘宝伝～The Last～,2021-08-18,2022-01-26,2,秘宝伝～The Last～,,1.0,ほぼ一致,,
321,秘宝伝～伝説への道～,2020-07-15,2021-10-27,10,秘宝伝～伝説への道～,,1.0,ほぼ一致,,
322,紅き魂は桜の如く,2020-07-15,2020-08-05,4,紅き魂は桜の如く,,1.0,ほぼ一致,,
460,絶対衝激Ⅲ,2021-03-31,2021-07-21,17,絶対衝激Ⅲ,,1.0,ほぼ一致,,
98,緑ドンVIVA2,2019-09-04,2020-02-26,25,緑ドンVIVA2,,1.0,ほぼ一致,,
920,織田信奈の野望 全国版,2023-07-26,2023-10-04,11,織田信奈の野望 全国版,,1.0,ほぼ一致,,
414,花の慶次～武威～,2021-01-20,2021-02-03,3,花の慶次～武威～,,1.0,ほぼ一致,,
795,花火絶景,2022-11-16,2025-09-10,16,花火絶景,,1.0,ほぼ一致,,
887,課長 熊田工作,2023-05-31,2023-07-05,6,課長 熊田工作,,1.0,ほぼ一致,,
691,超ギラギラ爺サマー,2022-04-27,2022-10-05,23,超ギラギラ爺サマー,,1.0,ほぼ一致,,
