machine_id,machine_name,latest_data_date,first_seen_date,last_seen_date,certification_date,data_weeks,weeks_from_first_seen,latest_out_per_unit,avg_out_4w,avg_out_12w,avg_out_26w,avg_out_52w,avg_out_all,latest_sales_per_unit,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_profit_per_unit,avg_profit_4w,avg_profit_12w,avg_profit_all,peak_out_per_unit,peak_out_date,peak_ratio,trend,life_stage,rank_out_4w,rank_sales_4w,rank_profit_4w,operation_score
1184,P ゴジラ対エヴァンゲリオン セカンドインパクト G R,2026-06-24,2024-12-11,2025-02-05,,8,80,8510.0,10345.0,17826.25,17826.25,17826.25,17826.25,20042.0,24165.5,41276.75,41276.75,3928.0,4435.0,7691.125,7691.125,34450.0,2024-12-11,0.24702467343976778,下降,撤去検討期,661.0,492.0,433.0,47.6
1185,Pえとたま2 神祭 MY,2026-06-24,2024-12-11,2025-01-08,,4,80,11020.0,14365.0,14365.0,14365.0,14365.0,14365.0,23677.0,31471.5,31471.5,31471.5,4825.0,5489.5,5489.5,5489.5,20460.0,2024-12-11,0.5386119257086999,横ばい,下降期,228.0,186.0,207.0,82.2
1186,Pフィーバー機動戦士ガンダムSEED LT-Light ver.,2026-06-24,2024-12-11,2025-01-15,,5,80,8790.0,13270.0,15316.0,15316.0,15316.0,15316.0,18548.0,28024.25,32226.2,32226.2,3735.0,5787.5,6539.2,6539.2,23500.0,2024-12-11,0.3740425531914894,下降,撤去検討期,305.0,285.0,172.0,71.6
1187,P盾の勇者の成り上がり GFPC,2026-06-24,2024-12-11,2025-02-05,,8,80,10200.0,11447.5,17487.5,17487.5,17487.5,17487.5,22886.0,25415.75,38500.25,38500.25,4469.0,3485.75,5569.125,5569.125,29960.0,2024-12-11,0.3404539385847797,下降,撤去検討期,475.0,414.0,852.0,58.4
1188,P真・一騎当千～桃園の誓い～ 199LTver.,2026-06-24,2024-12-11,2025-02-19,,9,80,8560.0,9530.0,13695.555555555555,13695.555555555555,13695.555555555555,13695.555555555555,18485.0,20455.25,29105.555555555555,29105.555555555555,4272.0,4256.0,5939.666666666667,5939.666666666667,24470.0,2024-12-11,0.3498161013485901,下降,撤去検討期,836.0,803.0,494.0,46.5
1189,e大工の源さん超韋駄天2 フルスイングLT,2026-06-24,2024-12-11,2025-01-08,,4,80,12070.0,16297.5,16297.5,16297.5,16297.5,16297.5,26842.0,36834.75,36834.75,36834.75,6369.0,7342.0,7342.0,7342.0,22930.0,2024-12-11,0.5263846489315307,横ばい,下降期,136.0,96.0,59.0,86.5
1190,ウルトラミラクルジャグラー,2026-06-24,2024-12-11,2026-06-24,,77,80,8880.0,8706.0,8979.333333333334,8995.192307692309,8886.01923076923,9669.558441558442,16817.0,16354.75,16763.166666666668,18118.532467532466,2408.0,2293.75,2453.0,2724.2337662337663,19249.0,2024-12-11,0.4613226661125253,微減,下降期,1000.0,1171.0,1316.0,38.5
1191,沖ドキ!ゴージャス,2026-06-24,2024-12-11,2026-06-24,,77,80,9381.0,9194.0,9449.333333333334,9682.26923076923,9935.307692307691,10169.285714285714,33961.0,33282.5,34236.416666666664,36880.97402597403,4494.0,4689.5,5042.083333333333,5443.194805194805,13215.0,2025-01-08,0.7098751418842225,横ばい,成熟期,893.0,149.0,354.0,67.3
1192,沖ドキ!ゴージャス-30,2026-06-24,2024-12-11,2026-06-24,,77,80,11090.0,10799.0,11163.0,11315.076923076924,11526.596153846154,11810.051948051949,41477.0,40420.5,41869.833333333336,44391.92207792208,5625.0,5559.75,6093.5,6487.376623376624,16053.0,2025-01-08,0.6908366037500778,微減,成熟期,576.0,60.0,200.0,77.5
1193,Lスマスロ 一方通行 とある魔術の禁書目録,2026-06-24,2024-12-25,2025-09-10,,6,78,2569.0,6298.75,9578.166666666666,9578.166666666666,9578.166666666666,9578.166666666666,9596.0,22776.75,34005.666666666664,34005.666666666664,1035.0,3517.25,5629.5,5629.5,19019.0,2024-12-25,0.13507545086492456,下降,撤去検討期,1285.0,579.0,831.0,23.1
1194,Lスーパービンゴネオ(2024年),2026-06-24,2024-12-25,2026-04-29,,35,78,5279.0,5201.5,5442.416666666667,6819.076923076923,8428.0,8428.0,25617.0,25057.5,25901.25,39281.485714285714,5009.0,4861.75,4383.916666666667,6058.171428571429,17853.0,2024-12-25,0.29569260068335856,微減,撤去検討期,1380.0,439.0,314.0,33.6
1195,Lパチスロ ダンベル何キロ持てる?,2026-06-24,2024-12-25,2025-09-10,,10,78,3494.0,6450.0,9526.2,9526.2,9526.2,9526.2,17454.0,29202.0,40932.7,40932.7,890.0,2146.25,3791.1,3791.1,18618.0,2024-12-25,0.18766784831883124,下降,撤去検討期,1269.0,249.0,1353.0,25.3
1196,P STEINS；GATE 0 L2-K,2026-06-24,2024-12-25,2025-03-05,,10,78,9620.0,10057.5,16990.0,16990.0,16990.0,16990.0,21192.0,22158.25,36838.1,36838.1,4250.0,4012.0,6960.7,6960.7,36090.0,2024-12-25,0.26655583264062066,下降,撤去検討期,712.0,637.0,590.0,44.9
1197,e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,2026-06-24,2024-12-25,2025-02-05,,6,78,8860.0,10995.0,16036.666666666666,16036.666666666666,16036.666666666666,16036.666666666666,19647.0,24241.75,35016.166666666664,35016.166666666664,3215.0,3754.5,5259.833333333333,5259.833333333333,29240.0,2024-12-25,0.3030095759233926,下降,撤去検討期,543.0,485.0,712.0,53.5
1198,e ソードアート・オンライン 閃光の軌跡 K7,2026-06-24,2024-12-25,2026-06-24,,39,78,7850.0,7985.0,8916.666666666666,9689.23076923077,13338.205128205129,13338.205128205129,18388.0,18479.5,20259.0,29311.46153846154,3658.0,3416.0,3745.75,4933.974358974359,39260.0,2024-12-25,0.1999490575649516,下降,撤去検討期,1114.0,982.0,878.0,23.2
1199,L サラリーマン金太郎(2025年),2026-06-24,2025-01-15,2025-09-10,,12,75,3024.0,5734.75,10208.833333333334,10208.833333333334,10208.833333333334,10208.833333333334,13042.0,23221.25,40172.5,40172.5,2320.0,3542.5,6109.75,6109.75,20837.0,2025-01-15,0.14512645774343716,下降,撤去検討期,1340.0,549.0,812.0,22.2
1200,Lチバリヨ2プラス,2026-06-24,2025-01-15,2026-05-27,,29,75,5234.0,5485.75,5536.916666666667,5718.7307692307695,6106.551724137931,6106.551724137931,23059.0,24056.25,24350.0,26593.896551724138,3911.0,4378.25,4075.5833333333335,4479.3448275862065,11784.0,2025-01-15,0.4441615750169722,横ばい,下降期,1357.0,502.0,450.0,43.0
1201,PA世紀末・天才バカボン～神SPEC凱旋～ 99ver.,2026-06-24,2025-01-15,2025-02-12,,5,75,9310.0,12742.5,14702.0,14702.0,14702.0,14702.0,18142.0,24744.0,28275.2,28275.2,2752.0,4237.0,4608.8,4608.8,22540.0,2025-01-15,0.41304347826086957,下降,下降期,348.0,459.0,501.0,68.3
1202,PLTジューシーハニー極嬢 MA,2026-06-24,2025-01-15,2025-03-12,,9,75,8380.0,9582.5,13832.222222222223,13832.222222222223,13832.222222222223,13832.222222222223,18328.0,20901.5,29738.0,29738.0,3904.0,4294.0,6093.0,6093.0,26080.0,2025-01-15,0.32131901840490795,下降,撤去検討期,823.0,759.0,483.0,45.7
1203,Pネオモンスターハウス 99Ver.,2026-06-24,2025-01-15,2025-08-13,,30,75,11300.0,9660.0,9620.0,10857.307692307691,11597.0,11597.0,16966.0,14586.75,14493.583333333334,17058.0,4249.0,3476.75,3274.0,3744.0666666666666,17420.0,2025-01-15,0.6486796785304249,横ばい,下降期,804.0,1304.0,855.0,49.8
1204,P世界最高の暗殺者、異世界貴族に転生する JMB,2026-06-24,2025-01-15,2025-03-19,,9,75,7410.0,9675.0,13712.222222222223,13712.222222222223,13712.222222222223,13712.222222222223,17249.0,22100.25,30884.222222222223,30884.222222222223,4184.0,4666.5,6239.333333333333,6239.333333333333,24170.0,2025-01-15,0.3065784029788995,下降,撤去検討期,803.0,647.0,357.0,47.1
1205,P戦国乙女7 終焉の関ケ原 L9YY7,2026-06-24,2025-01-15,2025-07-09,,22,75,8290.0,8352.5,10055.0,15000.0,15000.0,15000.0,18680.0,18653.5,22117.916666666668,32345.81818181818,3106.0,3213.5,3828.5,5427.954545454545,37750.0,2025-01-15,0.21960264900662252,下降,撤去検討期,1068.0,972.0,950.0,25.3
1206,P清流物語4 ヌシを求めて4000匹 HLC,2026-06-24,2025-01-15,2025-04-09,,12,75,8640.0,9610.0,14712.5,14712.5,14712.5,14712.5,15500.0,17054.0,25594.916666666668,25594.916666666668,2810.0,3021.75,4076.6666666666665,4076.6666666666665,27530.0,2025-01-15,0.3138394478750454,下降,撤去検討期,817.0,1106.0,1045.0,36.7
1207,e ULTRAMAN 2400★80,2026-06-24,2025-01-15,2025-02-05,,4,75,8630.0,15010.0,15010.0,15010.0,15010.0,15010.0,20302.0,34833.75,34833.75,34833.75,4061.0,6652.5,6652.5,6652.5,24100.0,2025-01-15,0.35809128630705395,横ばい,撤去検討期,196.0,120.0,96.0,76.0
1208,eぱちんこ押忍!番長 漢の頂 L09,2026-06-24,2025-01-15,2026-02-04,,50,75,7990.0,9752.5,8725.833333333334,10811.923076923076,19916.2,19916.2,18067.0,21758.5,19497.5,43208.66,3735.0,4209.25,3651.9166666666665,7803.82,45590.0,2025-01-15,0.17525773195876287,上昇,撤去検討期,792.0,679.0,508.0,37.6
1209,eフィーバー戦姫絶唱シンフォギア4 キャロルver.,2026-06-24,2025-01-15,2025-03-05,,8,75,10740.0,11482.5,17427.5,17427.5,17427.5,17427.5,24207.0,25796.25,38892.875,38892.875,3703.0,3915.5,5440.25,5440.25,32410.0,2025-01-15,0.33137920394939835,下降,撤去検討期,471.0,396.0,634.0,59.5
1210,スターハナハナ-30,2026-06-24,2025-01-15,2026-06-24,,55,75,7935.0,8413.5,9091.25,9279.73076923077,10176.711538461539,10542.8,11920.0,12646.75,13792.583333333334,15457.254545454545,904.0,1314.25,1777.5833333333333,1354.8909090909092,19761.0,2025-01-15,0.4015485046303325,微減,下降期,1060.0,1410.0,1467.0,29.8
1211,L A-SLOT+ ディスクアップ ULTRAREMIX,2026-06-24,2025-01-29,2026-06-24,,47,73,9947.0,10255.75,10285.416666666666,10875.961538461539,13379.574468085106,13379.574468085106,21691.0,22108.25,22046.583333333332,28191.872340425532,-612.0,-680.0,-770.0833333333334,-338.2340425531915,23016.0,2025-01-29,0.43217761557177614,横ばい,下降期,680.0,645.0,1499.0,51.5
1212,L にゃんこ大戦争 超神速,2026-06-24,2025-01-29,2025-09-10,,8,73,2611.0,5996.5,9963.125,9963.125,9963.125,9963.125,11902.0,24804.5,39385.625,39385.625,2133.0,3808.0,6349.25,6349.25,19605.0,2025-01-29,0.13318031114511605,下降,撤去検討期,1312.0,452.0,686.0,25.0
1213,Lスマート沖スロ スターハナハナ,2026-06-24,2025-01-29,2025-09-10,,22,73,6419.0,7532.0,8001.583333333333,9438.09090909091,9438.09090909091,9438.09090909091,10539.0,12033.5,12592.166666666666,14402.863636363636,2320.0,2367.0,2070.25,1811.1363636363637,17653.0,2025-01-29,0.3636209142921883,微減,撤去検討期,1175.0,1442.0,1288.0,24.8
1214,Lパチスロ シン・エヴァンゲリオン,2026-06-24,2025-01-29,2025-09-10,,7,73,2259.0,6079.5,10021.42857142857,10021.42857142857,10021.42857142857,10021.42857142857,8480.0,20935.75,33595.0,33595.0,1136.0,2782.5,4802.714285714285,4802.714285714285,20451.0,2025-01-29,0.11045914625201701,下降,撤去検討期,1305.0,757.0,1144.0,17.9
1215,L七つの魔剣が支配する,2026-06-24,2025-01-29,2026-04-01,,42,73,6089.0,6074.25,6607.666666666667,7671.384615384615,10378.02380952381,10378.02380952381,19437.0,19278.25,20545.333333333332,31074.214285714286,3362.0,2877.75,2808.75,4512.047619047619,23517.0,2025-01-29,0.2589190798146022,微減,撤去検討期,1306.0,923.0,1110.0,21.2
1216,L島娘(2025年),2026-06-24,2025-01-29,2025-09-10,,11,73,4145.0,5737.5,7725.181818181818,7725.181818181818,7725.181818181818,7725.181818181818,22694.0,31276.5,41227.09090909091,41227.09090909091,-357.0,2578.75,2743.909090909091,2743.909090909091,13684.0,2025-01-29,0.30290850628471205,下降,撤去検討期,1339.0,193.0,1224.0,32.7
1217,PA花の慶次 裂 99ver.,2026-06-24,2025-01-29,2025-04-09,,10,73,8700.0,9610.0,13716.0,13716.0,13716.0,13716.0,15212.0,16712.5,23375.4,23375.4,2754.0,3104.75,4172.7,4172.7,25590.0,2025-01-29,0.3399765533411489,下降,撤去検討期,817.0,1145.0,1004.0,38.5
1218,Pゲゲゲの鬼太郎 獅子奮迅 99ver.,2026-06-24,2025-01-29,2025-05-07,,15,73,10620.0,9555.0,11097.5,13350.0,13350.0,13350.0,17841.0,16333.0,18890.5,22549.933333333334,3394.0,3273.5,3806.25,4416.266666666666,28340.0,2025-01-29,0.37473535638673255,下降,撤去検討期,830.0,1174.0,934.0,40.8
1219,Pハネモノ ファミリースタジアム MD,2026-06-24,2025-01-29,2026-06-24,,57,73,11430.0,11425.0,12243.333333333334,12759.23076923077,15153.653846153846,16584.912280701756,8045.0,7967.75,8556.0,11654.684210526315,1405.0,1321.25,1583.5833333333333,2481.0877192982457,40500.0,2025-01-29,0.2822222222222222,微減,撤去検討期,478.0,1492.0,1465.0,35.1
1220,Pブラックラグーン4 EXTRA BULLET 129ver.,2026-06-24,2025-01-29,2025-04-23,,13,73,8480.0,8875.0,12401.666666666666,13652.307692307691,13652.307692307691,13652.307692307691,18406.0,19403.0,26740.583333333332,29243.846153846152,3100.0,3359.25,4876.166666666667,5342.923076923077,28660.0,2025-01-29,0.2958827634333566,下降,撤去検討期,967.0,912.0,903.0,34.5
1221,P花の慶次 裂 蓮極129ver.,2026-06-24,2025-01-29,2025-04-09,,11,73,8140.0,8870.0,13653.636363636364,13653.636363636364,13653.636363636364,13653.636363636364,17139.0,18654.25,28368.272727272728,28368.272727272728,3242.0,3736.0,5495.909090909091,5495.909090909091,27540.0,2025-01-29,0.29557007988380535,下降,撤去検討期,970.0,971.0,722.0,34.7
1222,L 東京喰種,2026-06-24,2025-02-12,2026-06-24,,69,71,10590.0,10944.5,11710.0,12755.26923076923,14037.461538461539,15372.449275362318,40954.0,41770.25,44373.166666666664,58859.79710144927,3206.0,2938.25,3357.3333333333335,6490.695652173913,23893.0,2025-02-12,0.4432260494705562,微減,下降期,550.0,51.0,1085.0,66.2
1223,Lスマスロ シャーマンキング,2026-06-24,2025-02-12,2026-06-17,,54,71,6065.0,6399.5,6655.25,6641.461538461538,7286.942307692308,7709.814814814815,23826.0,25100.25,26256.333333333332,30959.75925925926,3270.0,3474.75,3752.5833333333335,5003.166666666667,19845.0,2025-02-12,0.30561854371378183,微減,撤去検討期,1277.0,432.0,858.0,33.8
1224,Lスマスロスーパーブラックジャック(2025年),2026-06-24,2025-02-12,2026-04-01,,50,71,5867.0,6302.5,6590.5,7105.961538461538,9597.88,9597.88,20313.0,21600.5,22397.333333333332,32171.22,3387.0,3433.25,3553.0,4945.26,21608.0,2025-02-12,0.2715198074787116,微減,撤去検討期,1283.0,689.0,872.0,27.5
1225,Lパチスロ ありふれた職業で世界最強,2026-06-24,2025-02-12,2025-09-10,,13,71,3886.0,5877.25,8444.333333333334,9186.0,9186.0,9186.0,13943.0,20494.5,29168.333333333332,31610.23076923077,1542.0,2637.5,4158.25,4529.615384615385,18086.0,2025-02-12,0.2148623244498507,下降,撤去検討期,1325.0,798.0,1196.0,18.8
1226,P 冬のソナタ My Memory M7,2026-06-24,2025-02-12,2025-03-26,,7,71,9650.0,11360.0,14975.714285714286,14975.714285714286,14975.714285714286,14975.714285714286,17934.0,20828.25,26860.571428571428,26860.571428571428,3223.0,3544.5,4200.571428571428,4200.571428571428,23830.0,2025-02-12,0.404951741502308,下降,下降期,493.0,768.0,810.0,57.9
1227,PLT OVERLORD魔導王光臨 129ver.,2026-06-24,2025-02-12,2025-03-12,,5,71,10110.0,14357.5,15656.0,15656.0,15656.0,15656.0,22700.0,31796.5,34299.4,34299.4,3115.0,4927.5,5151.4,5151.4,20850.0,2025-02-12,0.4848920863309353,微減,下降期,230.0,178.0,301.0,79.9
1228,Pとある魔術の禁書目録2 Light PREMIUM 2000 ver.,2026-06-24,2025-02-12,2025-11-05,,35,71,7550.0,7590.0,8362.5,9131.538461538461,11412.857142857143,11412.857142857143,15016.0,15031.5,16436.75,22186.914285714287,2722.0,2954.0,3318.8333333333335,4552.828571428571,27340.0,2025-02-12,0.2761521580102414,微減,撤去検討期,1170.0,1274.0,1078.0,21.6
1229,Pぱちんこ シン・エヴァンゲリオン 129 LT ver.,2026-06-24,2025-02-12,2025-10-01,,32,71,7800.0,8200.0,9300.833333333334,10476.153846153846,12739.375,12739.375,16255.0,17003.5,19142.5,26024.75,3026.0,3207.5,3504.0,4839.0,30400.0,2025-02-12,0.2565789473684211,下降,撤去検討期,1088.0,1114.0,956.0,25.3
1230,Pフィーバー戦姫絶唱シンフォギア4 199ver.,2026-06-24,2025-02-12,2025-04-09,,9,71,7920.0,9175.0,13781.111111111111,13781.111111111111,13781.111111111111,13781.111111111111,17579.0,20137.75,30250.333333333332,30250.333333333332,3432.0,3690.5,5749.111111111111,5749.111111111111,26280.0,2025-02-12,0.3013698630136986,下降,撤去検討期,899.0,838.0,741.0,38.9
1231,P愛の不時着 MF,2026-06-24,2025-02-12,2025-02-26,,3,71,10000.0,14020.0,14020.0,14020.0,14020.0,14020.0,22599.0,31258.666666666668,31258.666666666668,31258.666666666668,4068.0,5313.333333333333,5313.333333333333,5313.333333333333,18790.0,2025-02-12,0.532197977647685,横ばい,下降期,252.0,194.0,235.0,81.1
1232,eルパン三世 ONE COLLECTION 超ブチヌキLT ver.,2026-06-24,2025-02-12,2025-05-07,,12,71,9560.0,8562.5,12960.0,12960.0,12960.0,12960.0,21931.0,19807.75,29597.5,29597.5,4479.0,4281.0,5662.166666666667,5662.166666666667,25460.0,2025-02-12,0.37549096622152395,下降,撤去検討期,1041.0,872.0,485.0,42.3
1233,e蒼天の拳 羅龍 SREN,2026-06-24,2025-02-12,2025-04-23,,11,71,8440.0,10352.5,16810.0,16810.0,16810.0,16810.0,19704.0,24106.25,38633.27272727273,38633.27272727273,3526.0,4170.25,6429.181818181818,6429.181818181818,33610.0,2025-02-12,0.25111573936328474,下降,撤去検討期,656.0,498.0,521.0,47.5
1234,e閃乱カグラ LTM-JF,2026-06-24,2025-02-12,2025-05-07,,11,71,9620.0,10105.0,14829.09090909091,14829.09090909091,14829.09090909091,14829.09090909091,22528.0,23783.75,34529.90909090909,34529.90909090909,4441.0,4259.5,5905.454545454545,5905.454545454545,28480.0,2025-02-12,0.3377808988764045,下降,撤去検討期,702.0,515.0,493.0,53.2
1235,Pクイーンズブレイド4 ナナエルver.,2026-06-24,2025-02-26,2025-09-10,,23,69,7820.0,8770.0,8781.666666666666,11446.521739130434,11446.521739130434,11446.521739130434,14133.0,15439.25,15420.25,19886.82608695652,3546.0,3670.5,3554.9166666666665,4491.869565217391,26200.0,2025-02-26,0.29847328244274807,横ばい,撤去検討期,985.0,1242.0,754.0,30.9
1236,Pデビルマン THE FINAL N4-S,2026-06-24,2025-02-26,2025-04-09,,6,69,9500.0,11525.0,15340.0,15340.0,15340.0,15340.0,19892.0,23767.5,31076.5,31076.5,3463.0,4154.5,5324.333333333333,5324.333333333333,25050.0,2025-02-26,0.37924151696606784,下降,撤去検討期,466.0,516.0,529.0,62.3
1237,P緋弾のアリア ～緋緋神降臨～ 199Ver.,2026-06-24,2025-02-26,2025-04-16,,8,69,7780.0,9782.5,15537.5,15537.5,15537.5,15537.5,17010.0,21270.25,33302.0,33302.0,3438.0,4488.0,6732.0,6732.0,31090.0,2025-02-26,0.250241235123834,下降,撤去検討期,782.0,724.0,415.0,41.7
1238,L Sister Quest(2025年),2026-06-24,2025-03-12,2025-09-10,,11,67,4258.0,6556.5,10079.727272727272,10079.727272727272,10079.727272727272,10079.727272727272,16312.0,24818.5,38560.0,38560.0,1503.0,3224.25,6264.0,6264.0,19735.0,2025-03-12,0.21575880415505447,下降,撤去検討期,1257.0,451.0,944.0,27.1
1239,L スマスロ バイオハザード5(2025年),2026-06-24,2025-03-12,2025-09-17,,27,67,5841.0,6184.5,7028.333333333333,10067.5,10568.296296296296,10568.296296296296,18875.0,20061.25,22521.333333333332,33175.07407407407,2850.0,3205.75,3396.3333333333335,4950.518518518518,23589.0,2025-03-12,0.24761541396413583,下降,撤去検討期,1295.0,847.0,958.0,22.6
1240,Lてぃだどんどん,2026-06-24,2025-03-12,2025-03-19,,2,67,5569.0,6745.0,6745.0,6745.0,6745.0,6745.0,22825.0,27433.5,27433.5,27433.5,4045.0,4955.0,4955.0,4955.0,7921.0,2025-03-12,0.7030677944703951,横ばい,成熟期,1241.0,309.0,296.0,56.0
1241,L回胴黙示録カイジ 狂宴,2026-06-24,2025-03-12,2025-09-10,,14,67,4271.0,5420.25,8531.916666666666,10047.07142857143,10047.07142857143,10047.07142857143,15085.0,18688.75,28781.25,33637.857142857145,1652.0,2585.75,4386.083333333333,5285.214285714285,20833.0,2025-03-12,0.2050112801804829,下降,撤去検討期,1364.0,969.0,1220.0,14.7
1242,L少女☆歌劇 レヴュースタァライト -The SLOT-,2026-06-24,2025-03-12,2026-06-03,,56,67,7135.0,7601.75,7632.333333333333,7648.307692307692,9911.788461538461,10686.82142857143,16841.0,17894.5,18013.25,24602.23214285714,2632.0,2947.5,2881.6666666666665,3871.589285714286,22657.0,2025-03-12,0.3149137132012182,横ばい,撤去検討期,1166.0,1032.0,1084.0,28.3
1243,P FAIRY TAIL 89Ver.,2026-06-24,2025-03-12,2025-11-05,,27,67,7100.0,7482.5,8435.833333333334,10730.0,11293.703703703704,11293.703703703704,14877.0,15438.75,17284.666666666668,22852.777777777777,3222.0,3129.5,3519.25,4583.925925925926,25950.0,2025-03-12,0.27360308285163776,下降,撤去検討期,1178.0,1243.0,994.0,22.2
1244,P リングにかけろ1 L5-S,2026-06-24,2025-03-12,2025-03-26,,3,67,9570.0,14456.666666666666,14456.666666666666,14456.666666666666,14456.666666666666,14456.666666666666,19387.0,29015.0,29015.0,29015.0,3592.0,5341.333333333333,5341.333333333333,5341.333333333333,20930.0,2025-03-12,0.4572384137601529,横ばい,下降期,221.0,254.0,228.0,78.6
1245,P 俺の妹がこんなに可愛いわけがない。 M3,2026-06-24,2025-03-12,2025-04-02,,4,67,8980.0,16102.5,16102.5,16102.5,16102.5,16102.5,18791.0,33152.25,33152.25,33152.25,3445.0,5385.25,5385.25,5385.25,26200.0,2025-03-12,0.3427480916030534,横ばい,撤去検討期,144.0,153.0,223.0,75.1
1246,PA大海物語5 ブラック LT99ver.,2026-06-24,2025-03-12,2026-06-24,,64,67,14160.0,13767.5,13735.833333333334,13585.76923076923,13592.884615384615,14480.15625,21900.0,21351.25,21315.916666666668,22445.8125,3498.0,3398.75,3600.25,3852.8125,26470.0,2025-03-12,0.5349452210049113,横ばい,下降期,271.0,708.0,884.0,69.4
